jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;sex;rl070;K001010;K001020;K001030;K001060;K001070;K001080;K002010;K002020;K002030;K002060;K002070;K002080;K003000;K004000;K005000;K006000;K007000;K008000;K008010;K009000;K009010;K013010;K013020;K013030;K013040;K013050;k011000nu;k012000nu;K015000
2019;4667100;466710003;760;3;76003;809,79127;2;2;591,87205;1;1;-3;2;2;2;-2;45;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;3;-3;1;1;-3
2019;4668000;466800003;3595;3;359503;495,22752;11;1;533,47721;-3;-3;-3;2;1;1;-3;-3;-3;-3;1;8;5;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4672000;467200003;2963;3;296303;672,9341;8;2;585,15947;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;1;20;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4672000;467200004;2963;4;296304;672,9341;2;1;620,40969;2;1;-3;2;2;2;-3;38;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4672100;467210003;4119;2;411902;1118,50329;3;2;817,508;2;1;-3;2;2;1;-3;35;-3;-3;-3;15;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;3;3;-3
2019;4672300;467230004;6233;4;623304;427,5702;11;1;427,89491;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;4;4;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4672600;467260003;7627;3;762703;331,30866;9;2;336,2145;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;5;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4672600;467260004;7627;4;762704;331,30866;5;1;354,10328;-3;1;-3;2;2;1;-3;20;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4672700;467270004;6853;4;685304;473,24805;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;4672700;467270005;6853;5;685305;473,24805;9;2;434,64976;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;7;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4675400;467540003;2846;3;284603;1717,26353;14;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;30;2;-3;1;1;1;1;1;1;1;-3
2019;4675400;467540004;2846;4;284604;1717,26353;12;1;1718,56765;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4675600;467560002;3149;2;314902;196,97801;12;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;28;2;-3;1;1;1;1;1;1;1;-3
2019;4675700;467570005;8582;3;858203;677,01904;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;30;2;-3;1;1;1;1;1;1;1;-3
2019;4676700;467670003;8279;3;827903;508,18109;10;1;515,70596;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;8;5;31;1;2;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4676700;467670004;8279;4;827904;508,18109;8;1;441,89614;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;8;1;23;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4677100;467710003;3728;3;372803;595,42162;11;2;641,40997;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4677100;467710004;3728;4;372804;595,42162;10;1;604,2383;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;31;1;4;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4677100;467710005;3728;5;372805;595,42162;2;1;548,94728;2;1;-3;2;2;2;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4677300;467730002;4801;2;480102;386,71732;8;2;336,27557;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;6;1;25;1;8;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4679400;467940003;8213;3;821303;424,68596;7;1;369,29175;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4680100;468010003;1374;3;137403;243,56543;0;1;291,42478;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;4681500;468150004;8090;4;809004;1046,10777;12;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;34;2;-3;1;3;1;1;-3;1;1;-3
2019;4681500;468150005;8090;5;809005;1046,10777;9;1;960,78683;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;20;2;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;4683400;468340004;7654;4;765404;811,21701;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4683700;468370003;7052;3;705203;625,04409;11;2;673,32038;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;31;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4683700;468370004;7052;4;705204;625,04409;8;1;543,51603;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;1;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4683700;468370005;7052;5;705205;625,04409;5;2;698,99711;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4683900;468390004;887;3;88703;373,13502;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;35;2;-3;1;1;1;1;1;1;1;-3
2019;4684700;468470003;4246;3;424603;401,32846;7;2;393,77953;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;15;1;22;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4684700;468470004;4246;4;424604;401,32846;3;1;469,42321;-3;1;-3;2;2;1;-3;20;-3;-3;-3;15;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4685100;468510003;8274;3;827403;874,45682;0;1;1046,28309;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;4685200;468520003;3004;3;300403;696,55076;3;1;509,10518;1;2;-3;2;2;2;9;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4685200;468520004;3004;4;300404;696,55076;1;1;642,183;1;2;-3;2;2;2;9;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4685600;468560003;7668;3;766803;2791,38448;2;2;2573,50902;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;4686000;468600004;6878;4;687804;690,13128;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;32;2;-3;1;1;1;1;1;1;1;-3
2019;4686200;468620004;4514;3;451403;805,35084;2;2;742,49093;1;2;-3;2;2;1;30;-3;-3;-3;-3;48;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;4686200;468620005;4514;4;451404;805,35084;0;1;963,59815;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;4686300;468630002;9265;2;926502;880,13653;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;32;2;-3;1;2;1;2;1;6;6;-3
2019;4686300;468630003;9265;3;926503;880,13653;12;1;880,80492;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;30;2;-3;-3;-3;-3;-3;-3;1;2;1;2;1;6;6;-3
2019;4686800;468680004;6955;4;695504;471,24667;11;1;471,60455;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4688900;468890003;6296;3;629603;756,62147;0;2;905,2937;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;4689600;468960003;2570;3;257003;463,68928;7;2;454,96736;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;4;1;22;1;14;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4689600;468960004;2570;4;257004;463,68928;7;2;454,96736;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;4;1;22;1;14;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4690200;469020003;4642;3;464203;1661,14711;9;1;1525,66333;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;2;1;25;1;17;-3;-3;-3;-3;-3;1;1;1;2;1;1;1;-3
2019;4690200;469020004;4642;4;464204;1661,14711;6;2;1629,9012;-3;1;-3;2;2;2;-3;21;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;2;1;1;1;-3
2019;4690200;469020005;4642;5;464205;1661,14711;3;2;1214,12343;2;1;-3;2;2;2;-3;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;2;1;1;1;-3
2019;4691900;469190003;4100;3;410003;427,1469;13;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;16;2;-3;1;1;1;1;1;1;1;-3
2019;4691900;469190004;4100;4;410004;427,1469;12;2;427,47128;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;25;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4692200;469220003;8215;3;821503;544,41669;1;2;615,97634;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;15;-3;-3;-3;-3;-3;-3;-3;-3;-3;3;1;1;1;-3;1;1;-3
2019;4693300;469330003;5016;3;501603;741,37243;6;1;727,42734;-3;1;-3;2;2;2;-3;27;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4694800;469480003;3932;3;393203;672,93071;9;1;618,04623;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;12;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4694800;469480004;3932;4;393204;672,93071;7;1;660,27299;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;1;14;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4695400;469540003;5189;3;518903;812,44244;7;1;797,16052;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;22;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;6;6;-3
2019;4695400;469540004;5189;4;518904;812,44244;1;1;749,029;2;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;6;6;-3
2019;4696900;469690003;7583;3;758303;1672,29936;2;2;1222,27455;1;2;-3;2;2;2;27;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;2;2;-3
2019;4696900;469690004;7583;4;758304;1672,29936;0;1;2000,89758;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;2;2;-3
2019;4697200;469720003;3179;3;317903;395,84532;10;1;401,70678;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4697200;469720004;3179;4;317904;395,84532;8;1;344,21296;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4698000;469800003;3602;3;360203;892,43169;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4698400;469840005;1799;5;179905;988,81769;3;1;722,7215;2;1;-3;2;2;1;-3;25;-3;-3;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;4698600;469860003;7103;3;710303;879,22099;6;2;939,71294;-3;1;2;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;2;2;-3
2019;4698600;469860004;7103;4;710304;879,22099;3;2;642,61786;2;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;2;2;-3
2019;4699801;469980102;45;2;4502;153,61651;7;1;150,72701;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;12;1;21;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4700000;470000003;6799;3;679903;355,74303;8;2;326,72849;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;20;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4700000;470000004;6799;4;679904;355,74303;4;1;416,10315;-3;1;-3;2;2;2;-3;45;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4700800;470080003;6012;2;601202;645,40434;5;1;689,80928;-3;1;-3;2;2;2;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;2;1;1;-3;1;1;-3
2019;4700801;470080103;651;4;65104;250,25844;11;2;250,44849;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;6;5;25;2;-3;-3;-3;-3;-3;-3;1;3;1;1;1;1;1;-3
2019;4700801;470080104;651;3;65103;250,25844;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;6;2;-3;1;3;1;1;1;1;1;-3
2019;4701700;470170002;3099;3;309903;194,96411;12;1; ;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;31;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4702100;470210003;8777;3;877703;265,53027;10;2;269,4621;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;4;4;31;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4702100;470210004;8777;4;877704;265,53027;8;2;230,89564;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;4;1;25;1;13;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4703700;470370003;2030;3;203003;398,4075;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;30;2;-3;1;1;1;1;1;1;1;-3
2019;4703700;470370004;2030;4;203004;398,4075;9;2;365,91324;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;25;1;20;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4708700;470870002;6501;3;650103;283,22056;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;40;2;-3;1;1;1;1;1;1;1;-3
2019;4710500;471050003;7703;3;770303;495,47993;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;29;2;-3;1;1;1;1;1;1;1;-3
2019;4710500;471050004;7703;4;770304;495,47993;9;1;455,0684;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4711300;471130003;5171;3;517103;535,00659;12;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;4;31;1;4;1;1;1;1;1;1;1;-3
2019;4711500;471150003;6157;3;615703;372,89069;12;1;373,17387;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;33;1;9;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4711800;471180004;2420;4;242004;519,79582;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;4;34;2;-3;1;1;1;1;1;1;1;-3
2019;4713400;471340003;6465;3;646503;518,16239;1;1;586,2711;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;1;1;-3
2019;4713800;471380003;6680;4;668004;721,32004;8;2;627,23416;-3;-3;2;2;1;1;-3;-3;-3;-3;8;4;1;23;1;15;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4713800;471380004;6680;5;668005;721,32004;8;1;627,23416;-3;-3;2;2;1;1;-3;-3;-3;-3;8;4;1;23;1;15;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4713900;471390003;8417;3;841703;421,4784;4;1;492,99206;-3;1;-3;2;2;1;-3;40;-3;-3;-3;20;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4713900;471390004;8417;4;841704;421,4784;1;2;388,58082;2;2;-3;2;2;1;-3;-3;-3;-3;-3;35;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4717900;471790002;4958;2;495802;621,38212;0;2;743,48052;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;4719600;471960003;3496;3;349603;601,97537;1;1;681,1007;2;-3;-3;1;2;1;-3;-3;-3;35;-3; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;4721800;472180003;4180;3;418003;711,249;12;1;711,78913;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;33;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4721800;472180004;4180;4;418004;711,249;10;2;766,18346;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;31;1;3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4721800;472180005;4180;5;418005;711,249;9;1;721,78079;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4721800;472180006;4180;6;418006;711,249;8;2;618,47674;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;23;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4721800;472180007;4180;7;418007;711,249;6;2;760,18417;-3;2;1;2;2;2;-3;-3;18;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4721800;472180008;4180;8;418008;711,249;1;2;655,734;2;2;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4722000;472200002;3707;2;370702;695,2976;3;1;508,18925;1;2;-3;2;2;2;35;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;3;-3;1;1;-3
2019;4722200;472220003;3901;3;390103;487,22265;7;1;478,05807;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;3;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4722200;472220004;3901;4;390104;487,22265;5;2;520,74442;-3;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4722200;472220005;3901;5;390105;487,22265;4;2;569,89136;-3;1;-3;2;2;2;-3;25;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4725500;472550004;7839;4;783904;1759,0272;4;2;1967,14912;-3;1;-3;2;2;1;-3;25;-3;-3;-3;15;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;3;1;1;-3;2;2;-3
2019;4726400;472640003;1507;3;150703;1278,96357;15;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;20;2;-3;1;1;1;1;1;6;6;2005
2019;4726400;472640004;1507;4;150704;1278,96357;12;2;1279,93484;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;2;33;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;6;6;-3
2019;4726600;472660003;847;3;84703;309,96133;12;2; ;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;33;1;-2;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4726700;472670003;7740;3;774003;674,01128;3;2;492,6312;2;1;-3;2;2;1;-3;25;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4726700;472670004;7740;4;774004;674,01128;0;1;806,45103;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4726900;472690002;508;2;50802;171,47852;11;1;184,72294;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3; ;4;30;1;6;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4727000;472700003;3719;3;371903;1121,57074;1;1;1268,99314;1;-3;-3;2;2;2;30;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;3;3;-3;2;2;-3
2019;4729000;472900003;8046;3;804603;1140,89659;0;1;1290,85923;2;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;-3
2019;4734500;473450003;2093;3;209303;413,25384;8;2;359,35079;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4734900;473490004;7753;4;775304;757,82978;14;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;5;38;2;-3;1;1;1;1;1;1;1;-3
2019;4734900;473490005;7753;5;775305;757,82978;12;1;758,40529;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4735500;473550003;7714;3;771403;448,7875;4;1;524,93479;-3;1;-3;2;2;1;-3;22;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4735500;473550004;7714;4;771404;448,7875;2;1;413,75836;2;2;-3;2;2;1;-3;-3;-3;-3;-3;10;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4736800;473680003;1568;4;156804;532,44677;12;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;33;2;-3;1;1;1;1;1;1;1;-3
2019;4737400;473740002;3371;2;337102;360,81736;10;2;366,16015;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;31;1;4;-3;-3;-3;-3;-3;1;1;1;1;1;3;3;-3
2019;4737400;473740003;3371;3;337103;360,81736;6;1;354,03045;-3;1;-3;2;2;2;-3;26;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4738600;473860005;7831;5;783105;810,95694;11;2;873,5925;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;5;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4738600;473860006;7831;6;783106;810,95694;7;2;795,70297;-3;-3;2;2;2;2;-3;-3;-3;-3;-3;-3;1;20;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4743000;474300003;4353;3;435303;447,97655;7;1;439,55019;-3;-3;2;2;2;1;-3;-3;-3;-3;-3;5;1;23;2;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4743000;474300004;4353;4;435304;447,97655;3;1;327,42364;2;1;-3;2;2;1;-3;20;-3;-3;-3;5;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4743400;474340004;6016;4;601604;403,68;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;7;35;2;-3;1;1;1;1;1;1;1;-3
2019;4743400;474340005;6016;5;601605;403,68;13;2; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;5;30;2;-3;1;1;1;1;1;1;1;-3
2019;4743800;474380003;5162;3;516203;1225,22868;1;1;1129,59611;2;2;-3;2;1;2;-3;-3;-3;-3;4;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;3;3;1;1;-3;6;6;-3
2019;4745100;474510005;855;2;85502;515,24027;11;1;555,03568;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;6;-2;-3;-3;-3;-3;-3;-3;-3;-3;3;1;1;1;1;1;1;-3
2019;4745100;474510006;855;3;85503;515,24027;11;2;515,63155;-3;-3;-3;2;2;1;-3;-3;-3;-3;-3;10;5;-2;2;-3;-3;-3;-3;-3;-3;3;1;1;1;1;1;1;-3
2019;4746900;474690003;7508;2;750802;1188,60749;8;2;1033,57065;-3;-3;2;2;1;1;-3;-3;-3;-3;15;1;1;21;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4749700;474970004;2902;4;290204;375,67915;15;1; ;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;-3;2;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4750000;475000003;1682;3;168203;707,84944;3;1;517,36332;2;1;-3;2;2;1;-3;20;-3;-3;-3;3;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4750000;475000004;1682;4;168204;707,84944;1;2;800,89115;2;-3;-3;2;2;1;-3;-3;-3;-3;-3;11;-3;-3;-3;-3;-3;-3;-3;-3;-3;1;1;1;1;-3;1;1;-3
2019;4754400;475440004;4918;4;491804;691,7228;11;2;692,24811;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;4;30;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
2019;4754400;475440005;4918;5;491805;691,7228;10;1;701,96546;-3;-3;-3;2;2;2;-3;-3;-3;-3;-3;-3;1;24;2;-3;-3;-3;-3;-3;-3;1;1;1;1;1;1;1;-3
