jahr;Hid;pid;ln;pkzqu;lnpkzqu;hgew;alter;r000000;r002000nu;sex;r004000;r005000;r006000;R007000;epinc;epinc10;epinc4;epinc5;epinc3;activity;wi;jobless;arose;deprived4;povmd60
2019;4603900;460390002;7587;2;758702;1011,90677;65;1;1953;2; ; ;1;4;23766,635;5;2;3;2;3;-1;-3;0;0;0
2019;4603900;460390003;7587;3;758703;1011,90677;22;1;1996;1; ; ; ;3;23766,635;5;2;3;2;2;1;1;1;0;0
2019;4604100;460410001;3696;1;369601;835,45674;29;1;1989;2; ; ; ;1;38728,41;9;4;5;3;1;3;0;0;0;0
2019;4604200;460420001;5421;1;542101;550,40591;60;2;1958;1; ; ;2;1;29608,0533333333;7;3;4;2;1;-1;-3;0;0;0
2019;4604200;460420002;5421;2;542102;550,40591;50;2;1968;2; ; ;1;1;29608,0533333333;7;3;4;2;1;3;0;0;0;0
2019;4604400;460440001;663;1;66301;1390,96626;61;1;1957;1; ; ; ;3;9894,9;1;1;1;1;2;-1;-3;1;1;1
2019;4604500;460450001;4439;2;443902;623,11917;30;1;1988;1; ; ;1;1;44015,44;9;4;5;3;1;3;0;0;0;0
2019;4604500;460450002;4439;1;443901;623,11917;30;1;1988;2; ; ;2;1;44015,44;9;4;5;3;1;3;0;0;0;0
2019;4604900;460490001;3887;1;388701;500,54041;80;1;1938;2; ; ; ;4;18921,96;3;1;2;2;3;-1;-3;0;0;0
2019;4605500;460550001;808;1;80801;881,52158;80;1;1938;1; ; ; ;4;25711,08;5;2;3;2;-9;-1;-3;0;0;0
2019;4605600;460560001;2614;1;261401;477,00584;71;1;1947;1; ; ;2;4;31732,94;7;3;4;2;3;-1;-3;0;0;0
2019;4605600;460560002;2614;2;261402;477,00584;56;1;1962;2; ; ;1;1;31732,94;7;3;4;2;1;3;0;0;0;0
2019;4605800;460580001;9244;1;924401;748,43107;40;2;1978;1; ; ;2;1;21727,8611111111;4;2;2;2;1;3;0;0;0;0
2019;4605800;460580002;9244;2;924402;748,43107;30;2;1988;2; ; ;1;1;21727,8611111111;4;2;2;2;1;3;0;0;0;0
2019;4605800;460580003;9244;3;924403;748,43107;8;2;2010;2;1;2; ;-3;21727,8611111111;4;2;2;2; ;3;0;0;0;0
2019;4605900;460590001;8449;1;844901;650,39518;68;1;1950;1; ; ;2;4;36809,8133333333;8;4;4;2;3;-1;-3;0;0;0
2019;4605900;460590002;8449;2;844902;650,39518;67;1;1951;2; ; ;1;4;36809,8133333333;8;4;4;2;3;-1;-3;0;0;0
2019;4606100;460610001;4408;2;440802;607,42891;70;1;1948;2; ; ;1;4;44375,3266666667;9;4;5;3;3;-1;-3;0;0;0
2019;4606100;460610002;4408;1;440801;607,42891;73;1;1945;1; ; ;2;4;44375,3266666667;9;4;5;3;3;-1;-3;0;0;0
2019;4606500;460650001;2630;1;263001;944,9899;69;1;1949;2; ; ; ;4;23276,54;5;2;3;2;3;-1;-3;0;0;0
2019;4606800;460680001;632;1;63201;572,10948;58;1;1960;2; ; ; ;1;46900,23;10;4;5;3;1;3;0;0;0;0
2019;4607000;460700001;5567;3;556703;1848,86333;33;2;1985;2; ; ;2;2;23545,5310344828;5;2;3;2;1;3;0;0;0;0
2019;4607000;460700002;5567;2;556702;1848,86333;54;2;1964;1; ;1;3;2;23545,5310344828;5;2;3;2;1;3;0;0;0;0
2019;4607000;460700003;5567;1;556701;1848,86333;80;2;1938;2; ; ; ;4;23545,5310344828;5;2;3;2;3;-1;-3;0;0;0
2019;4607000;460700004;5567;4;556704;1848,86333;5;2;2013;1;2;3; ;-3;23545,5310344828;5;2;3;2; ;3;0;0;0;0
2019;4607000;460700005;5567;5;556705;1848,86333;1;2;2017;1;2;3; ;-3;23545,5310344828;5;2;3;2; ;3;0;0;0;0
2019;4607000;460700006;5567;6;556706;1848,86333;1;2;2017;1;2;3; ;-3;23545,5310344828;5;2;3;2; ;3;0;0;0;0
2019;4607100;460710001;2492;1;249201;824,27347;49;1;1969;1; ; ;2;1;30248,2;7;3;4;2;1;3;0;0;0;0
2019;4607100;460710002;2492;2;249202;824,27347;42;1;1976;2; ; ;1;1;30248,2;7;3;4;2;1;3;0;0;0;0
2019;4607100;460710003;2492;3;249203;824,27347;20;1;1998;2;1;2; ;1;30248,2;7;3;4;2;4;3;0;0;0;0
2019;4607100;460710004;2492;4;249204;824,27347;18;1;2000;1;1;2; ;1;30248,2;7;3;4;2;1;3;0;0;0;0
2019;4607100;460710005;2492;5;249205;824,27347;11;1;2007;1;1;2; ;-3;30248,2;7;3;4;2; ;3;0;0;0;0
2019;4607300;460730001;6415;1;641501;720,5338;61;1;1957;2; ; ;2;4;28885,42;7;3;4;2;3;-1;-3;0;0;0
2019;4607300;460730002;6415;2;641502;720,5338;60;1;1958;1; ; ;1;1;28885,42;7;3;4;2;1;-1;-3;0;0;0
2019;4607300;460730003;6415;3;641503;720,5338;32;1;1986;1;2;1; ;1;28885,42;7;3;4;2;1;3;0;0;0;0
2019;4607300;460730004;6415;4;641504;720,5338;29;1;1989;1;2;1; ;1;28885,42;7;3;4;2;1;3;0;0;0;0
2019;4607500;460750001;175;1;17501;826,6829;48;1;1970;1; ; ; ;1;39853,49;9;4;5;3;1;3;0;0;0;0
2019;4607500;460750003;175;2;17502;826,6829;21;1;1997;1;1; ; ;2;39853,49;9;4;5;3;1;3;0;0;0;0
2019;4607500;460750004;175;3;17503;826,6829;18;1;2000;1;1; ; ;3;39853,49;9;4;5;3;4;3;0;0;0;0
2019;4607600;460760001;4094;1;409401;419,63144;70;2;1948;1; ; ;2;4;30877,7133333333;7;3;4;2;3;-1;-3;0;0;0
2019;4607600;460760002;4094;2;409402;419,63144;67;2;1951;2; ; ;1;4;30877,7133333333;7;3;4;2;3;-1;-3;0;0;0
2019;4608200;460820001;7747;1;774701;849,34856;51;1;1967;2; ; ;2;1;25213,176;5;2;3;2;1;3;0;0;0;0
2019;4608200;460820002;7747;2;774702;849,34856;47;1;1971;1; ; ;1;1;25213,176;5;2;3;2;1;3;0;0;0;0
2019;4608200;460820003;7747;3;774703;849,34856;20;1;1998;1;2;1; ;1;25213,176;5;2;3;2;-9;3;0;0;0;0
2019;4608200;460820004;7747;4;774704;849,34856;17;1;2001;2;2;1; ;1;25213,176;5;2;3;2; ;3;0;0;0;0
2019;4608400;460840001;7239;1;723901;494,19937;36;2;1982;1; ; ;2;1;27610,2571428571;6;3;3;2;1;3;0;0;0;0
2019;4608400;460840002;7239;2;723902;494,19937;35;2;1983;2; ; ;1;1;27610,2571428571;6;3;3;2;1;3;0;0;0;0
2019;4608400;460840003;7239;3;723903;494,19937;8;2;2010;2;1;2; ;-3;27610,2571428571;6;3;3;2; ;3;0;0;0;0
2019;4608400;460840004;7239;4;723904;494,19937;5;2;2013;1;1;2; ;-3;27610,2571428571;6;3;3;2; ;3;0;0;0;0
2019;4608800;460880001;7748;1;774801;543,11146;80;1;1938;1; ; ;2;4;21158,4066666667;4;2;2;2;3;-1;-3;0;0;0
2019;4608800;460880002;7748;2;774802;543,11146;68;1;1950;2; ; ; ;4;21158,4066666667;4;2;2;2;3;-1;-3;0;0;0
2019;4609100;460910001;3437;1;343701;668,64284;80;1;1938;2; ; ; ;4;24880,5;5;2;3;2;3;-1;-3;0;0;0
2019;4609200;460920001;5542;1;554201;960,50503;65;1;1953;1; ; ; ;4;19909,38;3;2;2;2;3;-1;-3;0;0;0
2019;4609600;460960001;558;1;55801;1181,70781;33;1;1985;1; ; ;2;3;11718,78;1;1;1;1;4;3;0;1;0;1
2019;4609600;460960002;558;2;55802;1181,70781;33;1;1985;2; ; ;1;4;11718,78;1;1;1;1;1;3;0;1;0;1
2019;4609900;460990001;8267;1;826701;605,64457;55;1;1963;1; ; ;2;1;36660,3666666667;8;4;4;2;1;3;0;0;0;0
2019;4609900;460990002;8267;2;826702;605,64457;42;1;1976;2; ; ;1;2;36660,3666666667;8;4;4;2;-9;3;0;0;0;0
2019;4609900;460990003;8267;3;826703;605,64457;7;1;2011;1;1;2; ;-3;36660,3666666667;8;4;4;2; ;3;0;0;0;0
2019;4609900;460990004;8267;4;826704;605,64457;1;1;2017;2;1;2; ;-3;36660,3666666667;8;4;4;2; ;3;0;0;0;0
2019;4610000;461000001;1982;1;198201;693,1659;27;1;1991;2; ; ;2;5;30126,4066666667;7;3;4;2;4;3;0;0;0;0
2019;4610000;461000002;1982;2;198202;693,1659;33;1;1985;1; ; ;1;1;30126,4066666667;7;3;4;2;1;3;0;0;0;0
2019;4610500;461050001;1641;1;164101;470,92625;60;1;1958;2; ; ; ;4;16572,68;2;1;1;1;3;-1;-3;0;0;0
2019;4610800;461080001;2480;1;248001;1195,95142;56;1;1962;1; ; ; ;1;9214,96666666667;1;1;1;1;1;3;0;1;0;1
2019;4610800;461080003;2480;2;248002;1195,95142;21;1;1997;1;1; ; ;3;9214,96666666667;1;1;1;1;4;3;0;1;0;1
2019;4611100;461110001;857;1;85701;580,87658;51;1;1967;1; ; ;2;2;38916,96;9;4;5;3;1;3;0;0;0;0
2019;4611100;461110002;857;2;85702;580,87658;50;1;1968;2; ; ;1;1;38916,96;9;4;5;3;1;3;0;0;0;0
2019;4611100;461110003;857;3;85703;580,87658;15;1;2003;2;1;2; ;5;38916,96;9;4;5;3; ;3;0;0;0;0
2019;4611600;461160001;5690;1;569001;665,26387;44;1;1974;1; ; ;2;1;17119,6870967742;2;1;1;1;1;3;0;0;0;0
2019;4611600;461160002;5690;2;569002;665,26387;39;1;1979;2; ; ;1;5;17119,6870967742;2;1;1;1;-9;3;0;0;0;0
2019;4611600;461160003;5690;3;569003;665,26387;20;1;1998;1;1;2; ;1;17119,6870967742;2;1;1;1;-9;3;0;0;0;0
2019;4611600;461160004;5690;4;569004;665,26387;16;1;2002;2;1;2; ;5;17119,6870967742;2;1;1;1; ;3;0;0;0;0
2019;4611600;461160005;5690;5;569005;665,26387;4;1;2014;1;1;2; ;-3;17119,6870967742;2;1;1;1; ;3;0;0;0;0
2019;4611600;461160006;5690;6;569006;665,26387;1;1;2017;1;1;2; ;-3;17119,6870967742;2;1;1;1; ;3;0;0;0;0
2019;4611700;461170001;15;1;1501;1640,83529;53;2;1965;2; ; ;2;1;44918,34;10;4;5;3;1;3;0;0;0;0
2019;4611700;461170002;15;2;1502;1640,83529;51;2;1967;1; ; ;1;1;44918,34;10;4;5;3;1;3;0;0;0;0
2019;4611700;461170004;15;3;1503;1640,83529;30;2;1988;1;2;1; ;1;44918,34;10;4;5;3;1;3;0;0;0;0
2019;4611701;461170003;655;1;65501;1865,54934;31;1;1987;2; ; ; ;1;28829,01;7;3;4;2;1;3;0;0;0;0
2019;4611702;461170005;7144;1;714401;1737,92106;24;1;1994;1; ; ; ;1;31723,37;7;3;4;2;1;3;0;0;0;0
2019;4611900;461190001;1732;1;173201;802,32549;67;1;1951;2; ; ; ;4;11950,96;1;1;1;1;3;-1;-3;1;0;1
2019;4612000;461200001;2726;1;272601;435,16761;75;1;1943;1; ; ; ;4;37654,2;9;4;5;3;3;-1;-3;0;0;0
2019;4612100;461210001;4314;1;431401;930,74095;31;1;1987;2; ; ; ;1;26694,75;6;3;3;2;1;3;0;0;0;0
2019;4612500;461250001;3975;1;397501;643,77195;66;1;1952;1; ; ; ;4;23820,52;5;2;3;2;3;-1;-3;0;0;0
2019;4612600;461260001;120;1;12001;602,94275;42;1;1976;2; ; ;2;1;40177,8388888889;9;4;5;3;1;3;0;0;0;0
2019;4612600;461260002;120;2;12002;602,94275;37;1;1981;1; ; ;1;1;40177,8388888889;9;4;5;3;1;3;0;0;0;0
2019;4612600;461260003;120;3;12003;602,94275;10;1;2008;2;2;1; ;-3;40177,8388888889;9;4;5;3; ;3;0;0;0;0
2019;4613100;461310001;7605;1;760501;689,45847;78;1;1940;2; ; ; ;4;33328,24;8;3;4;2;3;-1;-3;0;0;0
2019;4613200;461320001;3698;1;369801;559,23228;35;1;1983;1; ; ;2;1;39584,9866666667;9;4;5;3;1;3;0;0;0;0
2019;4613200;461320002;3698;2;369802;559,23228;32;1;1986;2; ; ;1;1;39584,9866666667;9;4;5;3;1;3;0;0;0;0
2019;4613600;461360001;8848;1;884801;461,73639;54;2;1964;1; ; ;2;1;49536,1533333333;10;4;5;3;1;3;0;0;0;0
2019;4613600;461360002;8848;2;884802;461,73639;49;2;1969;2; ; ;1;1;49536,1533333333;10;4;5;3;1;3;0;0;0;0
2019;4613700;461370001;2758;1;275801;617,26446;57;1;1961;2; ; ;2;5;30091,455;7;3;4;2;-9;3;0;0;0;0
2019;4613700;461370002;2758;2;275802;617,26446;57;1;1961;1; ; ;1;4;30091,455;7;3;4;2;1;3;0;0;0;0
2019;4613700;461370003;2758;3;275803;617,26446;15;1;2003;2;2;1; ;5;30091,455;7;3;4;2; ;3;0;0;0;0
2019;4613900;461390001;9004;1;900401;931,51814;60;1;1958;2; ; ; ;4;23613,19;5;2;3;2;3;-1;-3;0;0;0
2019;4614000;461400001;489;1;48901;962,26523;79;3;1939;2; ; ; ;4;33396,192;8;3;4;2;3;-1;-3;0;0;0
2019;4614000;461400002;489;2;48902;962,26523;49;3;1969;1; ;1;3;1;33396,192;8;3;4;2;1;3;0;0;0;0
2019;4614000;461400003;489;3;48903;962,26523;44;3;1974;2; ; ;2;1;33396,192;8;3;4;2;1;3;0;0;0;0
2019;4614000;461400004;489;4;48904;962,26523;15;3;2003;1;2;3; ;5;33396,192;8;3;4;2; ;3;0;0;0;0
2019;4614100;461410001;6634;1;663401;660,63819;39;2;1979;1; ; ;2;1;28190,725;6;3;3;2;1;3;0;0;0;0
2019;4614100;461410002;6634;2;663402;660,63819;36;2;1982;2; ; ;1;5;28190,725;6;3;3;2;-9;3;0;0;0;0
2019;4614100;461410003;6634;3;663403;660,63819;7;2;2011;2;1;2; ;-3;28190,725;6;3;3;2; ;3;0;0;0;0
2019;4614100;461410004;6634;4;663404;660,63819;5;2;2013;1;1;2; ;-3;28190,725;6;3;3;2; ;3;0;0;0;0
2019;4614100;461410005;6634;5;663405;660,63819;0;2;2018;2;1;2; ;-3;28190,725;6;3;3;2; ;3;0;0;0;0
2019;4614800;461480001;378;1;37801;670,96584;76;1;1942;2; ; ; ;4;14647,61;2;1;1;1;3;-1;-3;1;0;1
2019;4614900;461490001;7093;1;709301;616,93513;74;2;1944;2; ; ;2;5;15901,0133333333;2;1;1;1;-9;-1;-3;0;0;0
2019;4614900;461490002;7093;2;709302;616,93513;73;2;1945;1; ; ;1;4;15901,0133333333;2;1;1;1;3;-1;-3;0;0;0
2019;4615400;461540001;2685;1;268501;329,72799;37;1;1981;2; ; ;2;1;43433,8095238095;9;4;5;3;1;3;0;0;0;0
2019;4615400;461540002;2685;2;268502;329,72799;36;1;1982;1; ; ;1;1;43433,8095238095;9;4;5;3;1;3;0;0;0;0
2019;4615400;461540003;2685;3;268503;329,72799;10;1;2008;2;2;1; ;-3;43433,8095238095;9;4;5;3; ;3;0;0;0;0
2019;4615400;461540004;2685;4;268504;329,72799;6;1;2012;2;2;1; ;-3;43433,8095238095;9;4;5;3; ;3;0;0;0;0
2019;4616000;461600001;646;1;64601;645,81496;80;1;1938;2; ; ; ;4;6194,82;1;1;1;1;3;-1;-3;1;0;1
2019;4616100;461610001;5989;1;598901;322,57854;34;1;1984;1; ; ;2;1;42856,7533333333;9;4;5;3;1;3;0;0;0;0
2019;4616100;461610003;5989;2;598902;322,57854;27;1;1991;2; ; ;1;1;42856,7533333333;9;4;5;3;1;3;0;0;0;0
2019;4616700;461670001;6337;2;633702;601,47517;72;2;1946;1; ; ;1;4;26304,5066666667;6;3;3;2;3;-1;-3;0;0;0
2019;4616700;461670002;6337;1;633701;601,47517;75;2;1943;2; ; ;2;4;26304,5066666667;6;3;3;2;3;-1;-3;0;0;0
2019;4617400;461740001;2986;1;298601;450,43616;61;2;1957;1; ; ;2;4;44426,2466666667;9;4;5;3;1;-1;-3;0;0;0
2019;4617400;461740002;2986;2;298602;450,43616;58;2;1960;2; ; ;1;1;44426,2466666667;9;4;5;3;1;3;0;0;0;0
2019;4617700;461770001;4768;1;476801;639,22952;80;2;1938;1; ; ;2;4;13874,16;2;1;1;1;3;-1;-3;1;0;1
2019;4617700;461770002;4768;2;476802;639,22952;78;2;1940;2; ; ;1;4;13874,16;2;1;1;1;3;-1;-3;1;0;1
2019;4617800;461780001;6704;1;670401;814,19789;61;1;1957;1; ; ; ;4;22916,6;4;2;2;2;3;-1;-3;0;0;0
2019;4617900;461790001;7932;1;793201;826,06484;51;1;1967;2; ; ; ;1;28184,08;6;3;3;2;1;3;0;0;0;0
2019;4617900;461790002;7932;2;793202;826,06484;19;1;1999;1; ;1; ;1;28184,08;6;3;3;2;1;3;0;0;0;0
2019;4618400;461840001;8231;1;823101;543,5388;57;1;1961;1; ; ;2;1;27060,6666666667;6;3;3;2;1;3;0;0;0;0
2019;4618400;461840002;8231;2;823102;543,5388;53;1;1965;2; ; ;1;1;27060,6666666667;6;3;3;2;1;3;0;0;0;0
2019;4618700;461870001;3545;1;354501;351,52352;58;1;1960;2; ; ;2;1;38554,2266666667;9;4;5;3;1;3;0;0;0;0
2019;4618700;461870002;3545;2;354502;351,52352;62;1;1956;1; ; ;1;4;38554,2266666667;9;4;5;3;1;-1;-3;0;0;0
2019;4618900;461890001;5128;1;512801;271,69195;56;1;1962;1; ; ;2;1;51641,3095238095;10;4;5;3;1;3;0;0;0;0
2019;4618900;461890002;5128;2;512802;271,69195;51;1;1967;2; ; ;1;1;51641,3095238095;10;4;5;3;1;3;0;0;0;0
2019;4618900;461890003;5128;3;512803;271,69195;11;1;2007;1;1;2; ;-3;51641,3095238095;10;4;5;3; ;3;0;0;0;0
2019;4618900;461890004;5128;4;512804;271,69195;10;1;2008;1;1;2; ;-3;51641,3095238095;10;4;5;3; ;3;0;0;0;0
2019;4619000;461900001;5470;1;547001;433,47418;77;1;1941;1; ; ;2;4;161954,113333333;10;4;5;3;3;-1;-3;0;0;0
2019;4619000;461900002;5470;2;547002;433,47418;75;1;1943;2; ; ;1;4;161954,113333333;10;4;5;3;3;-1;-3;0;0;0
2019;4619300;461930001;4875;1;487501;859,08714;61;1;1957;2; ; ; ;4;12396,49;1;1;1;1;3;-1;-3;1;0;1
2019;4619400;461940001;1293;1;129301;913,62638;38;1;1980;1; ; ; ;1;28183,85;6;3;3;2;1;3;0;0;0;0
2019;4619500;461950001;8878;2;887802;472,83292;50;2;1968;2; ; ;1;1;35117,8333333333;8;4;4;2;1;3;0;0;0;0
2019;4619500;461950002;8878;1;887801;472,83292;57;2;1961;1; ; ;2;2;35117,8333333333;8;4;4;2;1;3;0;0;0;0
2019;4620300;462030001;6370;1;637001;418,07439;69;2;1949;1; ; ;2;4;82;1;1;1;1;3;-1;-3;1;0;1
2019;4620300;462030002;6370;2;637002;418,07439;66;2;1952;2; ; ;1;4;82;1;1;1;1;3;-1;-3;1;0;1
2019;4620400;462040001;6565;1;656501;1033,26123;80;1;1938;2; ; ; ;4;16554,9;2;1;1;1;3;-1;-3;0;0;0
2019;4620500;462050001;8463;1;846301;1032,72896;65;1;1953;1; ; ;2;4;58325,1;10;4;5;3;3;-1;-3;0;0;0
2019;4620500;462050002;8463;2;846302;1032,72896;61;1;1957;2; ; ;1;4;58325,1;10;4;5;3;3;-1;-3;0;0;0
2019;4620900;462090001;980;1;98001;603,87154;80;1;1938;2; ; ; ;4;12716,68;1;1;1;1;3;-1;-3;1;1;1
2019;4621000;462100001;1194;1;119401;398,41632;51;1;1967;2; ; ; ;2;26750,17;6;3;3;2;1;3;0;0;0;0
2019;4621000;462100002;1194;2;119402;398,41632;24;1;1994;1; ;1; ;1;26750,17;6;3;3;2;2;3;0;0;0;0
2019;4621000;462100003;1194;3;119403;398,41632;21;1;1997;2; ;1; ;3;26750,17;6;3;3;2;-9;3;0;0;0;0
2019;4621100;462110001;2802;1;280201;434,16082;27;1;1991;1; ; ;2;1;11846,3533333333;1;1;1;1;1;3;0;1;0;1
2019;4621100;462110002;2802;2;280202;434,16082;32;1;1986;2; ; ;1;3;11846,3533333333;1;1;1;1;4;3;0;1;0;1
2019;4621200;462120001;744;1;74401;408,60099;71;1;1947;1; ; ; ;4;66783,74;10;4;5;3;3;-1;-3;0;0;0
2019;4621201;462120002;2881;1;288101;389,26214;34;1;1984;1; ; ;2;1;56018,2466666667;10;4;5;3;1;3;0;0;0;0
2019;4621201;462120102;2881;2;288102;389,26214;31;1;1987;2; ; ;1;1;56018,2466666667;10;4;5;3;1;3;0;0;0;0
2019;4621300;462130001;4807;1;480701;1579,49785;44;1;1974;2; ; ; ;1;32718,93;8;3;4;2;1;3;0;0;0;0
2019;4622200;462220001;5464;1;546401;817,21547;64;1;1954;2; ; ;2;4;49152,6333333333;10;4;5;3;3;-1;-3;0;0;0
2019;4622200;462220002;5464;2;546402;817,21547;59;1;1959;1; ; ;1;1;49152,6333333333;10;4;5;3;1;3;0;0;0;0
2019;4622300;462230001;1230;1;123001;713,77248;50;1;1968;1; ; ;2;1;44191,548;9;4;5;3;1;3;0;0;0;0
2019;4622300;462230002;1230;2;123002;713,77248;48;1;1970;2; ; ;1;1;44191,548;9;4;5;3;1;3;0;0;0;0
2019;4622300;462230003;1230;3;123003;713,77248;20;1;1998;2;1;2; ;5;44191,548;9;4;5;3;4;3;0;0;0;0
2019;4622300;462230004;1230;4;123004;713,77248;16;1;2002;1;1;2; ;1;44191,548;9;4;5;3; ;3;0;0;0;0
2019;4624100;462410002;7743;1;774301;900,39874;80;1;1938;2; ; ; ;4;15774,54;2;1;1;1;3;-1;-3;0;0;0
2019;4624500;462450001;1847;1;184701;596,20072;56;2;1962;1; ; ;2;1;34322,7;8;4;4;2;1;3;0;0;0;0
2019;4624500;462450002;1847;2;184702;596,20072;49;2;1969;2; ; ;1;1;34322,7;8;4;4;2;1;3;0;0;0;0
2019;4624500;462450003;1847;3;184703;596,20072;25;2;1993;2;1;2; ;5;34322,7;8;4;4;2;4;3;0;0;0;0
2019;4625000;462500001;5417;1;541701;807,76939;80;3;1938;2; ; ; ;4;34545,53;8;4;4;2;3;-1;-3;0;0;0
2019;4625000;462500002;5417;2;541702;807,76939;58;3;1960;1; ;1; ;2;34545,53;8;4;4;2;1;3;0;0;0;0
2019;4625000;462500003;5417;3;541703;807,76939;50;3;1968;2; ; ;2;2;34545,53;8;4;4;2;1;3;0;0;0;0
2019;4625100;462510001;2184;1;218401;463,25454;49;1;1969;1; ; ;2;1;19087,7833333333;3;2;2;2;1;3;0;0;0;0
2019;4625100;462510002;2184;2;218402;463,25454;40;1;1978;2; ; ;1;1;19087,7833333333;3;2;2;2;-9;3;0;0;0;0
2019;4625100;462510003;2184;3;218403;463,25454;11;1;2007;1;1;2; ;-3;19087,7833333333;3;2;2;2; ;3;0;0;0;0
2019;4625100;462510004;2184;4;218404;463,25454;10;1;2008;1;1;2; ;-3;19087,7833333333;3;2;2;2; ;3;0;0;0;0
2019;4625100;462510005;2184;5;218405;463,25454;2;1;2016;1;1;2; ;-3;19087,7833333333;3;2;2;2; ;3;0;0;0;0
2019;4625200;462520001;5322;1;532201;3687,49833;47;1;1971;2; ; ; ;1;24168,4066666667;5;2;3;2;1;3;0;0;0;0
2019;4625200;462520003;5322;2;532202;3687,49833;25;1;1993;1; ;1; ;1;24168,4066666667;5;2;3;2;1;3;0;0;0;0
2019;4625400;462540001;963;1;96301;606,43735;75;3;1943;1; ; ;2;4;25186,0411764706;5;2;3;2;3;-1;-3;0;0;0
2019;4625400;462540002;963;2;96302;606,43735;69;3;1949;2; ; ;1;4;25186,0411764706;5;2;3;2;3;-1;-3;0;0;0
2019;4625400;462540003;963;3;96303;606,43735;40;3;1978;1;1;2;4;1;25186,0411764706;5;2;3;2;1;3;0;0;0;0
2019;4625400;462540004;963;4;96304;606,43735;38;3;1980;2; ; ;3;1;25186,0411764706;5;2;3;2;1;3;0;0;0;0
2019;4625400;462540005;963;6;96306;606,43735;9;3;2009;2;3;4; ;-3;25186,0411764706;5;2;3;2; ;3;0;0;0;0
2019;4625400;462540006;963;5;96305;606,43735;11;3;2007;1;3;4; ;-3;25186,0411764706;5;2;3;2; ;3;0;0;0;0
2019;4625400;462540007;963;7;96307;606,43735;2;3;2016;1;3;4; ;-3;25186,0411764706;5;2;3;2; ;3;0;0;0;0
2019;4625800;462580001;113;1;11301;833,25452;79;1;1939;2; ; ;2;5;28742,14;7;3;4;2;3;-1;-3;0;0;0
2019;4625800;462580002;113;2;11302;833,25452;77;1;1941;1; ; ;1;4;28742,14;7;3;4;2;3;-1;-3;0;0;0
2019;4626100;462610001;6218;1;621801;323,26976;62;1;1956;2; ; ; ;1;46058,5307692308;10;4;5;3;1;-1;-3;0;0;0
2019;4626100;462610003;6218;2;621802;323,26976;5;1;2013;2; ; ; ;-3;46058,5307692308;10;4;5;3; ;-1;-3;0;0;0
2019;4626101;462610002;1668;1;166801;547,3512;27;1;1991;2; ; ; ;5;11521,8;1;1;1;1;-9;1;1;1;0;1
2019;4626200;462620001;7309;2;730902;706,91257;64;2;1954;2; ; ;1;4;22025,32;4;2;2;2;3;-1;-3;0;0;0
2019;4626200;462620002;7309;1;730901;706,91257;69;2;1949;1; ; ;2;4;22025,32;4;2;2;2;3;-1;-3;0;0;0
2019;4626300;462630001;564;1;56401;404,75069;72;1;1946;1; ; ;2;4;29156,4565217391;7;3;4;2;-9;-1;-3;0;0;0
2019;4626300;462630002;564;2;56402;404,75069;66;1;1952;2; ; ;1;4;29156,4565217391;7;3;4;2;3;-1;-3;0;0;0
2019;4626300;462630003;564;3;56403;404,75069;41;1;1977;2;1;2; ;5;29156,4565217391;7;3;4;2;-9;1;1;1;0;0
2019;4626300;462630004;564;4;56404;404,75069;1;1;2017;2; ;3; ;-3;29156,4565217391;7;3;4;2; ;1;1;1;0;0
2019;4626400;462640001;2411;1;241101;445,65737;60;1;1958;2; ; ; ;1;61839,13;10;4;5;3;1;-1;-3;0;0;0
2019;4626500;462650001;8739;1;873901;814,07278;80;2;1938;1; ; ;2;4;38981,5133333333;9;4;5;3;3;-1;-3;0;0;0
2019;4626500;462650002;8739;2;873902;814,07278;80;2;1938;2; ; ;1;4;38981,5133333333;9;4;5;3;3;-1;-3;0;0;0
2019;4626600;462660001;8;1;801;517,50917;42;1;1976;2; ; ;2;1;19153,9458333333;3;2;2;2;1;3;0;0;0;0
2019;4626600;462660002;8;2;802;517,50917;42;1;1976;1; ; ;1;1;19153,9458333333;3;2;2;2;1;3;0;0;0;0
2019;4626600;462660003;8;3;803;517,50917;13;1;2005;2;2;1; ;-3;19153,9458333333;3;2;2;2; ;3;0;0;0;0
2019;4626600;462660004;8;4;804;517,50917;10;1;2008;1;2;1; ;-3;19153,9458333333;3;2;2;2; ;3;0;0;0;0
2019;4626600;462660005;8;5;805;517,50917;3;1;2015;2;2;1; ;-3;19153,9458333333;3;2;2;2; ;3;0;0;0;0
2019;4627000;462700001;5476;1;547601;764,11734;80;1;1938;1; ; ;2;4;43989,6866666667;9;4;5;3;3;-1;-3;0;0;0
2019;4627000;462700002;5476;2;547602;764,11734;78;1;1940;2; ; ;1;4;43989,6866666667;9;4;5;3;3;-1;-3;0;0;0
2019;4627100;462710001;1619;1;161901;639,46559;30;2;1988;2; ; ;2;1;20372,5285714286;4;2;2;2;-9;3;0;0;0;0
2019;4627100;462710002;1619;2;161902;639,46559;29;2;1989;1; ; ;1;1;20372,5285714286;4;2;2;2;1;3;0;0;0;0
2019;4627100;462710003;1619;3;161903;639,46559;5;2;2013;2;2;1; ;-3;20372,5285714286;4;2;2;2; ;3;0;0;0;0
2019;4627100;462710004;1619;4;161904;639,46559;1;2;2017;2;2;1; ;-3;20372,5285714286;4;2;2;2; ;3;0;0;0;0
