Hid;pid;pkzqu;ln;lnpkzqu;rb062;rb062_f;rb063;rb063_f;rb064;rb064_f;dgew;ngew
5782500;578250003;3;846;84603;736,68411618771;1; ;-2; ;-2; ;1,1236895518
5782500;578250004;4;846;84604;743,708452130571;1; ;-2; ;-2; ;1,1236895518
5782500;578250005;5;846;84605;736,68411618771;1; ;-2; ;-2; ;1,1236895518
5783100;578310001;1;1536;153601;692,698739433847;1; ;-2; ;-2; ;1,1141269377
5783200;578320001;1;6355;635501;1727,22190472964;1; ;-2; ;-2; ;1,0902765237
5783200;578320002;2;6355;635502;1722,67111306663;1; ;-2; ;-2; ;1,0902765237
5783200;578320003;3;6355;635503;1908,68273982386;1; ;-2; ;-2; ;1,1406794074
5783400;578340001;1;7434;743401;827,44473413204;1; ;-2; ;-2; ;1,1008000129
5783400;578340002;2;7434;743402;941,777610941076;1; ;-2; ;-2; ;1,0541990795
5783400;578340003;3;7434;743403;826,431197964037;1; ;-2; ;-2; ;1,0715954212
5783400;578340004;4;7434;743404;813,014867341875;1; ;-2; ;-2; ;1,0541990795
5783800;578380001;1;4429;442901;528,669750323135;1; ;-2; ;-2; ;1,0817710665
5783800;578380002;2;4429;442902;523,292465273087;1; ;-2; ;-2; ;1,0817710665
5784100;578410001;1;414;41401;556,302983055274;1; ;-2; ;-2; ;1,0972202715
5784100;578410002;2;414;41402;537,221849041883;1; ;-2; ;-2; ;1,0623880091
5784200;578420001;1;4719;471901;904,713456109781;1; ;-2; ;-2; ;1,0970737905
5784200;578420002;2;4719;471902;1141,91697427391;1; ;-2; ;-2; ;1,3152931923
5784400;578440001;1;2069;206901;803,049830130944;1; ;-2; ;-2; ;1,3303962956
5784400;578440002;2;2069;206902;729,659304686711;1; ;-2; ;-2; ;1,2120212871
5784700;578470001;1;2187;218701;1543,04488534581;1; ;-2; ;-2; ;1,1721494641
5784700;578470002;2;2187;218702;1278,50505268883;1; ;-2; ;-2; ;1,1721494641
5784700;578470004;3;2187;218703;1507,26612630809;1; ;-2; ;-2; ;1,1721494641
5784700;578470005;4;2187;218704;1312,4398399863;1; ;-2; ;-2; ;1,1721494641
5784800;578480001;1;8106;810601;555,483394942916;1; ;-2; ;-2; ;1,333056369
5784900;578490001;1;7629;762901;475,045321674187;1; ;-2; ;-2; ;1,024652589
5785000;578500001;1;9230;923001;654,073214494584;1; ;-2; ;-2; ;1,0673662712
5785200;578520001;1;1890;189001;299,562522703786;1; ;-2; ;-2; ;1,0807852991
5785200;578520002;4;1890;189004;307,35438428613;1; ;-2; ;-2; ;1,0807852991
5785200;578520003;2;1890;189002; ; ; ; ; ; ; ;0
5785200;578520004;5;1890;189005; ; ; ; ; ; ; ;0
5785200;578520005;3;1890;189003; ; ; ; ; ; ; ;0
5785500;578550001;1;5505;550501;1164,63327831831;1; ;-2; ;-2; ;1,4001671349
5785500;578550002;2;5505;550502;1072,66925372076;1; ;-2; ;-2; ;1,302934042
5785700;578570001;1;1705;170501;953,352751240633;1; ;-2; ;-2; ;1,2381475566
5785700;578570002;2;1705;170502;1058,01774770607;1; ;-2; ;-2; ;1,1526312122
5785900;578590001;1;1329;132901;698,644899918096;1; ;-2; ;-2; ;1,1546167966
5785900;578590002;2;1329;132902;722,713996013414;1; ;-2; ;-2; ;1,1820536814
5785900;578590003;3;1329;132903;770,867203221964;1; ;-2; ;-2; ;1,2404876639
5785900;578590004;4;1329;132904;741,560723716062;1; ;-2; ;-2; ;1,1820536814
5786300;578630001;2;4011;401102;1180,77152547926;1; ;-2; ;-2; ;1,1916820481
5786300;578630002;1;4011;401101;1192,95032531017;1; ;-2; ;-2; ;1,1916820481
5786300;578630003;3;4011;401103;1423,16756059181;1; ;-2; ;-2; ;1,3457391116
5786400;578640001;1;4571;457101;1211,29280320816;1; ;-2; ;-2; ;2,1476100182
5786500;578650001;1;3957;395701;1094,69994212876;1; ;-2; ;-2; ;1,4319337103
5786500;578650002;2;3957;395702;1212,67352249133;1; ;-2; ;-2; ;1,5921903249
5786500;578650003;3;3957;395703;1062,9903084051;1; ;-2; ;-2; ;1,4319337103
5786500;578650004;4;3957;395704;1052,96423525078;1; ;-2; ;-2; ;1,4319337103
5786600;578660001;1;4039;403901;657,989875005428;1; ;-2; ;-2; ;1,3003823991
5786600;578660002;2;4039;403902;597,480045978295;1; ;-2; ;-2; ;1,1931249344
5786600;578660003;3;4039;403903;619,461474661206;1; ;-2; ;-2; ;1,1931249344
5786600;578660004;4;4039;403904;613,609257484233;1; ;-2; ;-2; ;1,1931249344
5786600;578660005;5;4039;403905;613,609257484233;1; ;-2; ;-2; ;1,1931249344
5786600;578660006;6;4039;403906;613,609257484233;1; ;-2; ;-2; ;1,1931249344
5786700;578670001;1;7398;739801;3403,95739811648;1; ;-2; ;-2; ;1,0711024833
5786700;578670002;2;7398;739802;2934,90338931066;1; ;-2; ;-2; ;1,0711024833
5786700;578670003;3;7398;739803;2934,90338931066;1; ;-2; ;-2; ;1,0711024833
5786800;578680001;1;421;42101;2566,69177871707;1; ;-2; ;-2; ;1,7233220691
5786800;578680002;2;421;42102;2560,71423355754;1; ;-2; ;-2; ;1,6118126416
5786800;578680003;3;421;42103;3285,24103482623;1; ;-2; ;-2; ;1,9516003185
5786900;578690001;1;6724;672401;573,136997748621;1; ;-2; ;-2; ;1,1438644858
5787100;578710001;1;457;45701;687,0289305869;1; ;-2; ;-2; ;1,0999338924
5787100;578710002;2;457;45702;662,90404835151;1; ;-2; ;-2; ;1,0641293887
5787300;578730001;1;1651;165101;293,545383101758;1; ;-2; ;-2; ;1,1780864793
5787300;578730002;2;1651;165102;274,422092939748;1; ;-2; ;-2; ;1,129893297
5787500;578750001;1;1010;101001;927,940740677456;1; ;-2; ;-2; ;1,0346215022
5787500;578750002;2;1010;101002;1092,50510228086;1; ;-2; ;-2; ;1,0263659009
5787700;578770001;1;1267;126701;842,968854479686;1; ;-2; ;-2; ;1,1128212979
5787900;578790001;1;1758;175801;541,74352479266;1; ;-2; ;-2; ;1,0646358449
5787900;578790002;2;1758;175802;531,326137772482;1; ;-2; ;-2; ;1,0414779924
5788200;578820001;1;4502;450201;566,681421470253;1; ;-2; ;-2; ;1,0609812012
5788400;578840001;2;5295;529502;1479,52590912932;1; ;-2; ;-2; ;1,5068085867
5788400;578840002;1;5295;529501;1494,8720111339;1; ;-2; ;-2; ;1,5068085867
5788400;578840003;3;5295;529503;2006,5297481075;1; ;-2; ;-2; ;1,9141364683
5788900;578890001;2;4970;497002;1265,63726812273;1; ;-2; ;-2; ;1,1012147879
5788900;578890002;1;4970;497001;1484,75303334577;1; ;-2; ;-2; ;1,1574273199
5788900;578890003;3;4970;497003;1283,75285505565;1; ;-2; ;-2; ;1,0503058354
5788900;578890004;4;4970;497004;1364,17401259994;1; ;-2; ;-2; ;1,1574273199
5789400;578940001;1;602;60201;595,857308004902;1; ;-2; ;-2; ;1,2690230683
5789600;578960001;1;8659;865901;600,464874160205;1; ;-2; ;-2; ;1,273229314
5789600;578960002;2;8659;865902;602,029140880481;1; ;-2; ;-2; ;1,273229314
5790000;579000001;1;7512;751201; ; ; ; ; ; ;1226,3017751;1,1430366937
5790000;579000002;2;7512;751202; ; ; ; ; ; ;1226,3017751;1,1430366937
5790300;579030001;1;1433;143301; ; ; ; ; ; ;1272,3604651;1,0906268641
5790300;579030002;2;1433;143302; ; ; ; ; ; ;1272,3604651;1,0906268641
5790300;579030003;3;1433;143303; ; ; ; ; ; ;1272,3604651;1,0906268641
5790400;579040001;1;2625;262501; ; ; ; ; ; ;1248,2571429;1,1186620125
5790400;579040002;2;2625;262502; ; ; ; ; ; ;1248,2571429;1,1186620125
5790700;579070001;1;4842;484201; ; ; ; ; ; ;944,10895522;1,4515308249
5790700;579070002;2;4842;484202; ; ; ; ; ; ;944,10895522;1,4515308249
5790800;579080001;2;2909;290902; ; ; ; ; ; ;944,10895522;1,1430366937
5790800;579080002;1;2909;290901; ; ; ; ; ; ;944,10895522;1,1430366937
5791200;579120001;1;4041;404101; ; ; ; ; ; ;944,10895522;1,1836454568
5791200;579120002;2;4041;404102; ; ; ; ; ; ;944,10895522;1,1836454568
5791400;579140001;1;5167;516701; ; ; ; ; ; ;692,50475185;1,2884891937
5791800;579180001;1;2531;253101; ; ; ; ; ; ;944,10895522;1,2037005665
5792000;579200001;1;5968;596801; ; ; ; ; ; ;972,89416847;1,0619549672
5792000;579200002;2;5968;596802; ; ; ; ; ; ;972,89416847;1,0619549672
5792400;579240001;1;152;15201; ; ; ; ; ; ;944,10895522;1,261532077
5792400;579240002;2;152;15202; ; ; ; ; ; ;944,10895522;1,261532077
5793100;579310001;1;6890;689001; ; ; ; ; ; ;972,89416847;1,2404263242
5793200;579320001;1;1902;190201; ; ; ; ; ; ;1038,9439072;1,7861232867
5793300;579330001;1;6575;657501; ; ; ; ; ; ;1010,7674419;1,2273620336
5793300;579330002;2;6575;657502; ; ; ; ; ; ;1010,7674419;1,2273620336
5793500;579350001;1;3609;360901; ; ; ; ; ; ;1038,9439072;1,261532077
5793500;579350002;2;3609;360902; ; ; ; ; ; ;1038,9439072;1,261532077
5793700;579370001;1;5545;554501; ; ; ; ; ; ;1038,9439072;1,161987085
5793900;579390001;1;2257;225701; ; ; ; ; ; ;692,50475185;1,3620830653
5793900;579390002;2;2257;225702; ; ; ; ; ; ;692,50475185;1,3620830653
5794000;579400001;1;1403;140301; ; ; ; ; ; ;943,05050505;1,1823333756
5794100;579410001;2;7297;729702; ; ; ; ; ; ;944,10895522;1,1430366937
5794100;579410002;1;7297;729701; ; ; ; ; ; ;944,10895522;1,1430366937
5794100;579410003;3;7297;729703; ; ; ; ; ; ;944,10895522;1,1430366937
5794200;579420001;1;4005;400501; ; ; ; ; ; ;692,50475185;1,2884891937
5794400;579440001;1;8312;831201; ; ; ; ; ; ;1010,7674419;1,0922364174
5794400;579440002;2;8312;831202; ; ; ; ; ; ;1010,7674419;1,0922364174
5794400;579440003;3;8312;831203; ; ; ; ; ; ;1010,7674419;1,0922364174
5794400;579440004;4;8312;831204; ; ; ; ; ; ;1010,7674419;1,0922364174
5794500;579450001;2;8023;802302; ; ; ; ; ; ;972,89416847;1,1069642308
5794500;579450002;1;8023;802301; ; ; ; ; ; ;972,89416847;1,1069642308
5794900;579490001;1;6818;681801; ; ; ; ; ; ;1038,9439072;1,11635624
5794900;579490002;2;6818;681802; ; ; ; ; ; ;1038,9439072;1,11635624
5795100;579510001;1;6169;616901; ; ; ; ; ; ;1032,5232558;1,2667147253
5795200;579520001;1;1172;117201; ; ; ; ; ; ;1010,7674419;1,0718419084
5795200;579520002;2;1172;117202; ; ; ; ; ; ;1010,7674419;1,0718419084
5795300;579530001;1;7742;774201; ; ; ; ; ; ;1038,9439072;1,2037005665
5795300;579530002;2;7742;774202; ; ; ; ; ; ;1038,9439072;1,2037005665
5795400;579540001;1;6696;669601; ; ; ; ; ; ;972,27777778;1,2039435476
5795500;579550001;1;3289;328901; ; ; ; ; ; ;1226,3017751;1,1657045573
5795700;579570001;1;7194;719401; ; ; ; ; ; ;1038,9439072;1,2884891937
5795800;579580001;1;1559;155901; ; ; ; ; ; ;692,50475185;1,2884891937
5795800;579580002;2;1559;155902; ; ; ; ; ; ;692,50475185;1,2884891937
5796200;579620001;1;6486;648601; ; ; ; ; ; ;981,44736842;1,3777324597
5796300;579630001;1;9209;920901; ; ; ; ; ; ;1272,3604651;1,1657045573
5796500;579650001;1;5628;562801; ; ; ; ; ; ;1010,7674419;1,1375378672
5796600;579660001;1;8499;849901; ; ; ; ; ; ;944,10895522;1,1015880589
5796600;579660002;2;8499;849902; ; ; ; ; ; ;944,10895522;1,1015880589
5796600;579660003;3;8499;849903; ; ; ; ; ; ;944,10895522;1,1015880589
5796700;579670001;2;9183;918302; ; ; ; ; ; ;1038,9439072;1,0643653525
5796700;579670002;1;9183;918301; ; ; ; ; ; ;1038,9439072;1,0643653525
5797300;579730001;2;2209;220902; ; ; ; ; ; ;1226,3017751;1,1836454568
5797300;579730002;1;2209;220901; ; ; ; ; ; ;1226,3017751;1,1836454568
5797300;579730003;3;2209;220903; ; ; ; ; ; ;1226,3017751;1,1836454568
5797300;579730004;4;2209;220904; ; ; ; ; ; ;1226,3017751;1,1836454568
5797400;579740001;1;7548;754801; ; ; ; ; ; ;1038,9439072;1,1430366937
5797400;579740002;2;7548;754802; ; ; ; ; ; ;1038,9439072;1,1430366937
5797500;579750001;1;6102;610201; ; ; ; ; ; ;1038,9439072;1,3703925782
5797700;579770001;1;6510;651001; ; ; ; ; ; ;953,25270758;1,1430366937
5797700;579770002;2;6510;651002; ; ; ; ; ; ;953,25270758;1,1430366937
5797800;579780001;1;2115;211501; ; ; ; ; ; ;926,69354839;1,1689882403
5798200;579820001;1;5364;536401; ; ; ; ; ; ;691,45454545;2,0293081654
5798300;579830001;1;3976;397601; ; ; ; ; ; ;972,89416847;1,4273560267
5798300;579830002;2;3976;397602; ; ; ; ; ; ;972,89416847;1,4273560267
5798300;579830003;3;3976;397603; ; ; ; ; ; ;972,89416847;1,4273560267
5798400;579840001;1;9151;915101; ; ; ; ; ; ;1226,3017751;1,2008871326
5798400;579840002;3;9151;915103; ; ; ; ; ; ;1226,3017751;1,2008871326
5798400;579840003;2;9151;915102; ; ; ; ; ; ;1226,3017751;1,2008871326
5798700;579870001;2;5860;586002; ; ; ; ; ; ;1038,9439072;1,1111257214
5798700;579870002;1;5860;586001; ; ; ; ; ; ;1038,9439072;1,1111257214
5798700;579870003;3;5860;586003; ; ; ; ; ; ;1038,9439072;1,1111257214
5798900;579890001;1;317;31701; ; ; ; ; ; ;692,50475185;1,3703925782
5799400;579940001;1;6760;676001; ; ; ; ; ; ;691,45454545;2,0293081654
5799500;579950001;1;423;42301; ; ; ; ; ; ;1226,3017751;1,261532077
5799600;579960001;1;8159;815901; ; ; ; ; ; ;1038,9439072;1,1430366937
5799700;579970001;1;5891;589101; ; ; ; ; ; ;692,50475185;1,3497415391
5800000;580000001;1;382;38201; ; ; ; ; ; ;1272,3604651;1,3516922824
5800200;580020001;1;1038;103801; ; ; ; ; ; ;972,89416847;1,0619549672
5800200;580020002;2;1038;103802; ; ; ; ; ; ;972,89416847;1,0619549672
5800300;580030001;1;8332;833201; ; ; ; ; ; ;692,50475185;2,1430050634
5800400;580040001;1;830;83001; ; ; ; ; ; ;953,25270758;1,1111257214
5800400;580040002;2;830;83002; ; ; ; ; ; ;953,25270758;1,1111257214
5800400;580040003;3;830;83003; ; ; ; ; ; ;953,25270758;1,1111257214
5800400;580040004;4;830;83004; ; ; ; ; ; ;953,25270758;1,1111257214
5801100;580110001;2;4365;436502; ; ; ; ; ; ;943,05050505;1,2288467955
5801100;580110002;1;4365;436501; ; ; ; ; ; ;943,05050505;1,2288467955
5801300;580130001;1;707;70701; ; ; ; ; ; ;692,50475185;1,3497415391
5801300;580130002;2;707;70702; ; ; ; ; ; ;692,50475185;1,3497415391
5801400;580140001;1;8975;897501; ; ; ; ; ; ;972,89416847;1,0564942252
5801400;580140002;2;8975;897502; ; ; ; ; ; ;972,89416847;1,0564942252
5801500;580150001;1;3990;399001; ; ; ; ; ; ;1038,9439072;1,1657045573
5801600;580160001;1;5711;571101; ; ; ; ; ; ;692,50475185;1,2025745001
5801600;580160002;2;5711;571102; ; ; ; ; ; ;692,50475185;1,2025745001
5801700;580170001;1;2827;282701; ; ; ; ; ; ;692,50475185;1,3620830653
5801700;580170002;2;2827;282702; ; ; ; ; ; ;692,50475185;1,3620830653
5801900;580190001;1;3130;313001; ; ; ; ; ; ;944,10895522;1,0826389667
5801900;580190002;2;3130;313002; ; ; ; ; ; ;944,10895522;1,0826389667
5801900;580190003;3;3130;313003; ; ; ; ; ; ;944,10895522;1,0826389667
5801900;580190004;4;3130;313004; ; ; ; ; ; ;944,10895522;1,0826389667
5802100;580210001;1;716;71601; ; ; ; ; ; ;1005,81;1,3134935
5802100;580210002;2;716;71602; ; ; ; ; ; ;1005,81;1,3134935
5802100;580210003;3;716;71603; ; ; ; ; ; ;1005,81;1,3134935
5802400;580240001;1;36;3601; ; ; ; ; ; ;943,05050505;1,2582280913
5802500;580250001;2;4393;439302; ; ; ; ; ; ;925,08602151;1,3347539089
5802500;580250002;1;4393;439301; ; ; ; ; ; ;925,08602151;1,3347539089
5802800;580280001;1;469;46901; ; ; ; ; ; ;972,89416847;1,0977837394
5802800;580280002;2;469;46902; ; ; ; ; ; ;972,89416847;1,0977837394
5803000;580300001;1;3485;348501; ; ; ; ; ; ;972,27777778;1,1402633852
5803600;580360001;1;2372;237201; ; ; ; ; ; ;1038,9439072;1,3035818815
5803600;580360002;2;2372;237202; ; ; ; ; ; ;1038,9439072;1,3035818815
5803800;580380001;1;8146;814601; ; ; ; ; ; ;972,89416847;1,2075367573
5803800;580380002;2;8146;814602; ; ; ; ; ; ;972,89416847;1,2075367573
5804100;580410001;1;448;44801; ; ; ; ; ; ;944,10895522;1,4515308249
5804900;580490001;1;7953;795301; ; ; ; ; ; ;1226,3017751;1,0906268641
5804900;580490002;2;7953;795302; ; ; ; ; ; ;1226,3017751;1,0906268641
5805000;580500001;1;7903;790301; ; ; ; ; ; ;1248,2571429;1,3777324597
5805500;580550001;2;1743;174302; ; ; ; ; ; ;1226,3017751;1,3438022983
5805500;580550002;1;1743;174301; ; ; ; ; ; ;1226,3017751;1,3438022983
5805600;580560001;2;8160;816002; ; ; ; ; ; ;944,10895522;1,2469504966
5805600;580560002;1;8160;816001; ; ; ; ; ; ;944,10895522;1,2469504966
5805700;580570001;1;3234;323401; ; ; ; ; ; ;1226,3017751;1,11635624
5805800;580580001;1;7921;792101; ; ; ; ; ; ;972,89416847;1,0619549672
5805800;580580002;2;7921;792102; ; ; ; ; ; ;972,89416847;1,0619549672
5806100;580610001;2;1051;105102; ; ; ; ; ; ;1038,9439072;1,1430366937
5806100;580610002;1;1051;105101; ; ; ; ; ; ;1038,9439072;1,1430366937
5806700;580670001;1;1778;177801; ; ; ; ; ; ;1010,7674419;1,0476600261
5806700;580670002;2;1778;177802; ; ; ; ; ; ;1010,7674419;1,0476600261
5807100;580710001;1;1017;101701; ; ; ; ; ; ;1005,81;1,1290629914
5807300;580730001;1;9262;926201; ; ; ; ; ; ;943,05050505;1,1823333756
5807500;580750001;1;6873;687301; ; ; ; ; ; ;1038,9439072;1,3497415391
5807500;580750002;2;6873;687302; ; ; ; ; ; ;1038,9439072;1,3497415391
5807700;580770001;1;27;2701; ; ; ; ; ; ;1272,3604651;1,0906268641
5807700;580770002;2;27;2702; ; ; ; ; ; ;1272,3604651;1,0906268641
5808100;580810001;1;6391;639101; ; ; ; ; ; ;1005,81;1,2008871326
5808100;580810002;2;6391;639102; ; ; ; ; ; ;1005,81;1,2008871326
5808100;580810003;3;6391;639103; ; ; ; ; ; ;1005,81;1,2008871326
5808100;580810004;4;6391;639104; ; ; ; ; ; ;1005,81;1,2008871326
5808200;580820001;1;5558;555801; ; ; ; ; ; ;972,27777778;1,1402633852
5808400;580840001;2;3049;304902; ; ; ; ; ; ;944,10895522;1,1430366937
5808400;580840002;1;3049;304901; ; ; ; ; ; ;944,10895522;1,1430366937
5808600;580860001;1;5059;505901; ; ; ; ; ; ;972,89416847;1,0795442621
5808600;580860002;2;5059;505902; ; ; ; ; ; ;972,89416847;1,0795442621
5808600;580860003;3;5059;505903; ; ; ; ; ; ;972,89416847;1,0795442621
5808700;580870001;1;2873;287301; ; ; ; ; ; ;1038,9439072;1,1430366937
5808700;580870002;2;2873;287302; ; ; ; ; ; ;1038,9439072;1,1430366937
5808900;580890001;1;8632;863201; ; ; ; ; ; ;691,45454545;1,5813271551
5808900;580890002;2;8632;863202; ; ; ; ; ; ;691,45454545;1,5813271551
5808900;580890003;3;8632;863203; ; ; ; ; ; ;691,45454545;1,5813271551
5808900;580890004;4;8632;863204; ; ; ; ; ; ;691,45454545;1,5813271551
5809000;580900001;1;1587;158701; ; ; ; ; ; ;1038,9439072;1,1430366937
5809000;580900002;2;1587;158702; ; ; ; ; ; ;1038,9439072;1,1430366937
5809600;580960001;1;245;24501; ; ; ; ; ; ;1010,7674419;1,0752219843
5809600;580960002;2;245;24502; ; ; ; ; ; ;1010,7674419;1,0752219843
5810400;581040001;1;675;67501; ; ; ; ; ; ;981,44736842;1,2667147253
5810900;581090001;1;6692;669201; ; ; ; ; ; ;972,89416847;1,1392551981
5811100;581110001;1;7124;712401; ; ; ; ; ; ;1272,3604651;1,0826389667
5811100;581110002;2;7124;712402; ; ; ; ; ; ;1272,3604651;1,0826389667
5811100;581110003;3;7124;712403; ; ; ; ; ; ;1272,3604651;1,0826389667
5811100;581110004;4;7124;712404; ; ; ; ; ; ;1272,3604651;1,0826389667
5811400;581140001;2;1736;173602; ; ; ; ; ; ;692,50475185;1,2025745001
5811400;581140002;1;1736;173601; ; ; ; ; ; ;692,50475185;1,2025745001
5811500;581150001;1;9273;927301; ; ; ; ; ; ;1038,9439072;1,0906268641
5811600;581160001;1;2067;206701; ; ; ; ; ; ;1010,7674419;1,1133883329
5811600;581160002;2;2067;206702; ; ; ; ; ; ;1010,7674419;1,1133883329
5811600;581160003;3;2067;206703; ; ; ; ; ; ;1010,7674419;1,1133883329
5811600;581160004;4;2067;206704; ; ; ; ; ; ;1010,7674419;1,1133883329
5811800;581180001;1;733;73301; ; ; ; ; ; ;944,10895522;1,2860861899
5811900;581190001;1;5006;500601; ; ; ; ; ; ;943,05050505;1,1994518658
5812600;581260001;1;8986;898601; ; ; ; ; ; ;944,10895522;1,1657045573
5813100;581310001;1;9156;915601; ; ; ; ; ; ;972,89416847;1,4185786894
5813200;581320001;1;2170;217001; ; ; ; ; ; ;1272,3604651;1,1657045573
5813300;581330001;1;643;64301; ; ; ; ; ; ;1005,81;1,2156110664
5813300;581330002;2;643;64302; ; ; ; ; ; ;1005,81;1,2156110664
5813300;581330003;3;643;64303; ; ; ; ; ; ;1005,81;1,2156110664
5813300;581330004;4;643;64304; ; ; ; ; ; ;1005,81;1,2156110664
5813500;581350001;1;7628;762801; ; ; ; ; ; ;944,10895522;1,1430366937
5813500;581350002;2;7628;762802; ; ; ; ; ; ;944,10895522;1,1430366937
5813900;581390001;1;2007;200701; ; ; ; ; ; ;691,45454545;1,340543236
5813900;581390002;2;2007;200702; ; ; ; ; ; ;691,45454545;1,340543236
5813900;581390003;3;2007;200703; ; ; ; ; ; ;691,45454545;1,340543236
5814100;581410001;1;4574;457401; ; ; ; ; ; ;1038,9439072;1,0826389667
5814100;581410002;2;4574;457402; ; ; ; ; ; ;1038,9439072;1,0826389667
5814100;581410003;3;4574;457403; ; ; ; ; ; ;1038,9439072;1,0826389667
5814400;581440001;2;1393;139302; ; ; ; ; ; ;1005,81;1,4439825012
5814400;581440002;1;1393;139301; ; ; ; ; ; ;1005,81;1,4439825012
5814400;581440003;3;1393;139303; ; ; ; ; ; ;1005,81;1,4439825012
5814600;581460001;1;5074;507401; ; ; ; ; ; ;972,89416847;1,0619549672
5814600;581460002;2;5074;507402; ; ; ; ; ; ;972,89416847;1,0619549672
5814700;581470001;1;2796;279601; ; ; ; ; ; ;1272,3604651;1,0826389667
5814700;581470002;2;2796;279602; ; ; ; ; ; ;1272,3604651;1,0826389667
5814700;581470003;3;2796;279603; ; ; ; ; ; ;1272,3604651;1,0826389667
5814900;581490001;1;7783;778301; ; ; ; ; ; ;1038,9439072;1,1430366937
5814900;581490002;2;7783;778302; ; ; ; ; ; ;1038,9439072;1,1430366937
5815000;581500001;1;4531;453101; ; ; ; ; ; ;972,89416847;1,1069642308
5815000;581500002;2;4531;453102; ; ; ; ; ; ;972,89416847;1,1069642308
5815000;581500003;3;4531;453103; ; ; ; ; ; ;972,89416847;1,1069642308
5815100;581510001;1;4256;425601; ; ; ; ; ; ;944,10895522;1,555077148
5815200;581520001;1;1830;183001; ; ; ; ; ; ;944,10895522;1,1111257214
5815200;581520002;2;1830;183002; ; ; ; ; ; ;944,10895522;1,1111257214
5815200;581520003;3;1830;183003; ; ; ; ; ; ;944,10895522;1,1111257214
5815200;581520004;4;1830;183004; ; ; ; ; ; ;944,10895522;1,1111257214
5815200;581520005;5;1830;183005; ; ; ; ; ; ;944,10895522;1,1111257214
5815200;581520006;6;1830;183006; ; ; ; ; ; ;944,10895522;1,1111257214
5815800;581580001;3;5980;598003; ; ; ; ; ; ;1038,9439072;1,0826389667
5815800;581580002;4;5980;598004; ; ; ; ; ; ;1038,9439072;1,0826389667
5815800;581580003;5;5980;598005; ; ; ; ; ; ;1038,9439072;1,0826389667
5815800;581580004;6;5980;598006; ; ; ; ; ; ;1038,9439072;1,0826389667
5815800;581580005;1;5980;598001; ; ; ; ; ; ;1038,9439072;1,0826389667
5815800;581580006;2;5980;598002; ; ; ; ; ; ;1038,9439072;1,0826389667
5815900;581590001;1;7142;714201; ; ; ; ; ; ;1010,7674419;1,0752219843
5815900;581590002;2;7142;714202; ; ; ; ; ; ;1010,7674419;1,0752219843
5816100;581610001;1;3439;343901; ; ; ; ; ; ;692,50475185;1,2025745001
5816100;581610002;2;3439;343902; ; ; ; ; ; ;692,50475185;1,2025745001
5816500;581650001;1;8574;857401; ; ; ; ; ; ;925,08602151;1,2667147253
5816600;581660001;1;5673;567301; ; ; ; ; ; ;944,10895522;1,1290629914
5816600;581660002;2;5673;567302; ; ; ; ; ; ;944,10895522;1,1290629914
5817400;581740001;1;1296;129601; ; ; ; ; ; ;1038,9439072;1,1657045573
5817500;581750001;1;4359;435901; ; ; ; ; ; ;972,89416847;1,0795442621
5817600;581760001;1;883;88301; ; ; ; ; ; ;972,89416847;1,1199014076
5817600;581760002;2;883;88302; ; ; ; ; ; ;972,89416847;1,1199014076
5817600;581760003;3;883;88303; ; ; ; ; ; ;972,89416847;1,1199014076
5818100;581810001;1;5187;518701; ; ; ; ; ; ;692,50475185;1,2600863152
5818100;581810002;2;5187;518702; ; ; ; ; ; ;692,50475185;1,2600863152
5818100;581810003;3;5187;518703; ; ; ; ; ; ;692,50475185;1,2600863152
5818100;581810004;4;5187;518704; ; ; ; ; ; ;692,50475185;1,2600863152
5818100;581810005;5;5187;518705; ; ; ; ; ; ;692,50475185;1,2600863152
5818200;581820001;1;8561;856101; ; ; ; ; ; ;692,50475185;1,6251304507
5818200;581820002;2;8561;856102; ; ; ; ; ; ;692,50475185;1,6251304507
5818300;581830001;2;686;68602; ; ; ; ; ; ;692,50475185;1,2025745001
5818300;581830002;1;686;68601; ; ; ; ; ; ;692,50475185;1,2025745001
5818400;581840001;1;2482;248201; ; ; ; ; ; ;692,50475185;1,1438732238
5818900;581890001;2;1413;141302; ; ; ; ; ; ;1226,3017751;1,1430366937
5818900;581890002;1;1413;141301; ; ; ; ; ; ;1226,3017751;1,1430366937
5819500;581950001;1;5856;585601; ; ; ; ; ; ;1272,3604651;1,1290629914
5819600;581960001;1;1143;114301; ; ; ; ; ; ;692,50475185;1,2884891937
5819800;581980001;1;5404;540401; ; ; ; ; ; ;692,50475185;1,2884891937
5819900;581990001;1;1246;124601; ; ; ; ; ; ;692,50475185;1,4648800821
5820100;582010001;1;6335;633501; ; ; ; ; ; ;972,89416847;1,1473975368
5820100;582010002;2;6335;633502; ; ; ; ; ; ;972,89416847;1,1473975368
5820100;582010003;3;6335;633503; ; ; ; ; ; ;972,89416847;1,1473975368
5820500;582050001;1;4333;433301; ; ; ; ; ; ;944,10895522;1,261532077
5820600;582060001;1;6131;613101; ; ; ; ; ; ;692,50475185;1,3703925782
5821200;582120001;1;1665;166501; ; ; ; ; ; ;944,10895522;1,0906268641
5821200;582120002;2;1665;166502; ; ; ; ; ; ;944,10895522;1,0906268641
5821300;582130001;1;7609;760901; ; ; ; ; ; ;944,10895522;1,1564657888
