"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","FONPURCH","INTAWAY","INTAWAY_","INTAWYX","INTAWYX_","FONCARDX","FONC_RDX","PRPYCELL","PRPY_ELL","PRPYCLX","PRPYCLX_"
"20191","03900884","107","0","1","","2","D","","A","","A","","A","","A"
"20191","03900904","13","0","1","","2","D","","A","","A","","A","","A"
"20191","03900964","22","0","1","","2","D","","A","","A","","A","","A"
"20191","03900974","29","0","1","","2","D","","A","","A","","A","","A"
"20191","03900984","33","0","1","","2","D","","A","","A","","A","","A"
"20191","03900994","16","0","1","","2","D","","A","","A","","A","","A"
"20191","03901004","17","0","1","","2","D","","A","","A","","A","","A"
"20191","03901014","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03901064","28","0","1","","2","D","","A","","A","","A","","A"
"20191","03901084","27","0","1","","2","D","","A","","A","","A","","A"
"20191","03901104","49","0","1","","2","D","","A","","A","","A","","A"
"20191","03901144","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03901164","9","0","1","","2","D","","A","","A","","A","","A"
"20191","03901184","18","0","1","","2","D","","A","","A","","A","","A"
"20191","03901224","51","0","1","","2","D","","A","","A","","A","","A"
"20191","03901254","103","0","1","","2","D","","A","","A","","A","","A"
"20191","03901284","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03901294","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03901344","7","0","1","","2","D","","A","","A","","A","","A"
"20191","03901354","47","0","1","","2","D","","A","","A","","A","","A"
"20191","03901384","30","0","1","","2","D","","A","","A","","A","","A"
"20191","03901394","6","0","1","","2","D","","A","","A","","A","","A"
"20191","03901424","36","0","1","","2","D","","A","","A","","A","","A"
"20191","03901454","33","0","1","","2","D","","A","","A","","A","","A"
"20191","03901474","22","0","1","","2","D","","A","","A","","A","","A"
"20191","03901504","51","0","1","","2","D","","A","","A","","A","","A"
"20191","03901514","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03901524","27","0","1","","2","D","","A","","A","","A","","A"
"20191","03901534","18","0","1","","2","D","","A","","A","","A","","A"
"20191","03901584","69","0","1","","2","D","","A","","A","","A","","A"
"20191","03901604","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03901614","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03901634","44","0","1","","2","D","","A","","A","","A","","A"
"20191","03901664","38","0","1","","2","D","","A","","A","","A","","A"
"20191","03901674","42","0","1","","2","D","","A","","A","","A","","A"
"20191","03901694","10","0","1","","2","D","","A","","A","","A","","A"
"20191","03901704","21","0","1","","2","D","","A","","A","","A","","A"
"20191","03901734","26","0","1","","2","D","","A","","A","","A","","A"
"20191","03901774","18","0","1","","2","D","","A","","A","","A","","A"
"20191","03901784","14","0","1","","2","D","","A","","A","","A","","A"
"20191","03901794","39","0","1","","2","D","","A","","A","","A","","A"
"20191","03901804","26","0","1","","2","D","","A","","A","","A","","A"
"20191","03901814","35","0","1","","2","D","","A","","A","","A","","A"
"20191","03901824","47","0","1","","2","D","","A","","A","","A","","A"
"20191","03901854","59","0","1","","2","D","","A","","A","","A","","A"
"20191","03901884","38","0","1","","2","D","","A","","A","","A","","A"
"20191","03901894","28","0","1","","2","D","","A","","A","","A","","A"
"20191","03901904","28","0","1","","2","D","","A","","A","","A","","A"
"20191","03901924","42","0","1","","2","D","","A","","A","","A","","A"
"20191","03901934","40","0","1","","2","D","","A","","A","","A","","A"
"20191","03901964","49","0","1","","2","D","","A","","A","","A","","A"
"20191","03902014","37","0","1","","2","D","","A","","A","","A","","A"
"20191","03902024","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03902044","45","0","1","","2","D","","A","","A","","A","","A"
"20191","03902054","30","0","1","","2","D","","A","","A","","A","","A"
"20191","03902064","28","0","1","","2","D","","A","","A","","A","","A"
"20191","03902114","19","0","1","","2","D","","A","","A","","A","","A"
"20191","03902124","11","0","1","","2","D","","A","","A","","A","","A"
"20191","03902144","35","0","1","","2","D","","A","","A","","A","","A"
"20191","03902164","29","0","1","","2","D","","A","","A","","A","","A"
"20191","03902234","7","0","1","","2","D","","A","","A","","A","","A"
"20191","03902254","27","0","1","","2","D","","A","","A","","A","","A"
"20191","03902264","11","0","1","","2","D","","A","","A","","A","","A"
"20191","03902284","20","0","1","","2","D","","A","","A","","A","","A"
"20191","03902294","11","0","1","","2","D","","A","","A","","A","","A"
"20191","03902304","30","0","1","","2","D","","A","","A","","A","","A"
"20191","03902314","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03902324","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03902334","16","0","1","","2","D","","A","","A","","A","","A"
"20191","03902344","32","0","1","","2","D","","A","","A","","A","","A"
"20191","03902354","29","0","1","","2","D","","A","","A","","A","","A"
"20191","03902374","18","0","1","","1","D","140","D","","A","","A","","A"
"20191","03902384","67","0","1","","2","D","","A","","A","","A","","A"
"20191","03902424","11","0","1","","2","D","","A","","A","","A","","A"
"20191","03902464","37","0","1","","2","D","","A","","A","","A","","A"
"20191","03902484","41","0","1","","2","D","","A","","A","","A","","A"
"20191","03902514","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03902534","18","0","1","","2","D","","A","","A","","A","","A"
"20191","03902544","35","0","1","","2","D","","A","","A","","A","","A"
"20191","03902564","22","0","1","","2","D","","A","","A","","A","","A"
"20191","03902574","14","0","1","","2","D","","A","","A","","A","","A"
"20191","03902584","14","0","1","","","C","","A","","A","","A","","A"
"20191","03902594","13","0","1","","2","D","","A","","A","","A","","A"
"20191","03902664","35","0","1","","2","D","","A","","A","","A","","A"
"20191","03902704","33","0","1","","2","D","","A","","A","","A","","A"
"20191","03902754","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03902764","50","0","1","","1","D","40","D","","A","","A","","A"
"20191","03902774","25","0","1","","2","D","","A","","A","","A","","A"
"20191","03902814","33","0","1","","2","D","","A","","A","","A","","A"
"20191","03902844","27","0","1","","2","D","","A","","A","","A","","A"
"20191","03902904","16","0","1","","2","D","","A","","A","","A","","A"
"20191","03902944","29","0","1","","2","D","","A","","A","","A","","A"
"20191","03903034","18","0","1","","2","D","","A","","A","","A","","A"
"20191","03903044","7","0","1","","2","D","","A","","A","","A","","A"
"20191","03903114","72","0","1","","2","D","","A","","A","","A","","A"
"20191","03903134","51","0","1","","2","D","","A","","A","","A","","A"
"20191","03903154","26","0","1","","2","D","","A","","A","","A","","A"
"20191","03903164","45","0","1","","2","D","","A","","A","","A","","A"
"20191","03903184","34","0","1","","2","D","","A","39","F","","A","","A"
"20191","03903194","32","0","1","","2","D","","A","","A","","A","","A"
"20191","03903204","33","0","1","","2","D","","A","","A","","A","","A"
"20191","03903264","17","0","1","","2","D","","A","","A","","A","","A"
"20191","03903294","47","0","1","","2","D","","A","","A","","A","","A"
"20191","03903334","51","0","1","","1","D","30","D","","A","","A","","A"
"20191","03903404","64","0","1","","2","D","","A","","A","","A","","A"
"20191","03903424","39","0","1","","2","D","","A","","A","","A","","A"
"20191","03903474","27","0","1","","2","D","","A","","A","","A","","A"
"20191","03903484","5","0","1","","2","D","","A","","A","","A","","A"
"20191","03903504","25","0","1","","2","D","","A","","A","","A","","A"
"20191","03903544","15","0","1","","2","D","","A","","A","","A","","A"
"20191","03903554","16","0","1","","2","D","","A","","A","","A","","A"
"20191","03903564","46","0","1","","2","D","","A","","A","","A","","A"
"20191","03903584","22","0","1","","2","D","","A","","A","","A","","A"
"20191","03903604","25","0","1","","2","D","","A","","A","","A","","A"
"20191","03903614","20","0","1","","2","D","","A","","A","","A","","A"
"20191","03903634","61","0","1","","2","D","","A","","A","","A","","A"
"20191","03903644","32","0","1","","2","D","","A","","A","","A","","A"
"20191","03903654","39","0","1","","2","D","","A","","A","","A","","A"
"20191","03903664","20","0","1","","2","D","","A","","A","","A","","A"
"20191","03903694","26","0","1","","2","D","","A","","A","","A","","A"
"20191","03903704","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03903714","11","0","1","","2","D","","A","","A","","A","","A"
"20191","03903734","9","0","1","","2","D","","A","","A","","A","","A"
"20191","03903744","54","0","1","","2","D","","A","","A","","A","","A"
"20191","03903754","13","0","1","","2","D","","A","30","D","","A","","A"
"20191","03903764","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03903774","15","0","1","","2","D","","A","","A","","A","","A"
"20191","03903784","8","0","1","","2","D","","A","","A","","A","","A"
"20191","03903814","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03903854","18","0","1","","2","D","","A","","A","","A","","A"
"20191","03903864","42","0","1","","2","D","","A","","A","","A","","A"
"20191","03903904","48","0","1","","2","D","","A","","A","","A","","A"
"20191","03903914","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03903924","76","0","1","","2","D","","A","","A","","A","","A"
"20191","03903964","32","0","1","","2","D","","A","","A","","A","","A"
"20191","03903984","48","0","1","","2","D","","A","","A","","A","","A"
"20191","03903994","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03904004","14","0","1","","2","D","","A","","A","","A","","A"
"20191","03904084","19","0","1","","2","D","","A","","A","","A","","A"
"20191","03904104","5","0","1","","2","D","","A","","A","","A","","A"
"20191","03904124","5","0","1","","2","D","","A","","A","","A","","A"
"20191","03904164","43","0","1","","2","D","","A","","A","","A","","A"
"20191","03904244","16","0","1","","2","D","","A","","A","","A","","A"
"20191","03904254","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03904274","9","0","1","","2","D","","A","","A","","A","","A"
"20191","03904314","22","0","1","","2","D","","A","","A","","A","","A"
"20191","03904354","9","0","1","","2","D","","A","","A","","A","","A"
"20191","03904374","12","0","1","","2","D","","A","","A","","A","","A"
"20191","03904404","10","0","1","","2","D","","A","","A","","A","","A"
"20191","03904444","34","0","1","","2","D","","A","","A","","A","","A"
"20191","03904464","51","0","1","","2","D","","A","","A","","A","","A"
"20191","03904474","39","0","1","","2","D","","A","","A","","A","","A"
"20191","03904484","13","0","1","","2","D","","A","135","D","","A","","A"
"20191","03904594","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03904624","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03904634","33","0","1","","2","D","","A","","A","","A","","A"
"20191","03904654","15","0","1","","2","D","","A","","A","","A","","A"
"20191","03904664","39","0","1","","2","D","","A","","A","","A","","A"
"20191","03904704","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03904724","27","0","1","","2","D","","A","","A","","A","","A"
"20191","03904734","38","0","1","","2","D","","A","","A","","A","","A"
"20191","03904754","20","0","1","","2","D","","A","","A","","A","","A"
"20191","03904774","51","0","1","","2","D","","A","","A","","A","","A"
"20191","03904784","48","0","1","","2","D","","A","","A","","A","","A"
"20191","03904814","19","0","1","","2","D","","A","","A","","A","","A"
"20191","03904844","37","0","1","","2","D","","A","","A","","A","","A"
"20191","03904854","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03904884","48","0","1","","2","D","","A","","A","","A","","A"
"20191","03904904","31","0","1","","2","D","","A","","A","","A","","A"
"20191","03904914","39","0","1","","2","D","","A","","A","","A","","A"
"20191","03904934","6","0","1","","2","D","","A","","A","","A","","A"
"20191","03904964","56","0","1","","2","D","","A","","A","","A","","A"
"20191","03904984","23","0","1","","2","D","","A","","A","","A","","A"
"20191","03904994","58","0","1","","2","D","","A","","A","","A","","A"
"20191","03905004","35","0","1","","2","D","","A","","A","","A","","A"
"20191","03905024","22","0","1","","2","D","","A","","A","","A","","A"
"20191","03905034","21","0","1","","2","D","","A","","A","","A","","A"
"20191","03905064","8","0","1","","2","D","","A","","A","","A","","A"
"20191","03905074","23","0","1","","2","D","","A","10","D","","A","","A"
"20191","03905134","52","0","1","","2","D","","A","","A","","A","","A"
"20191","03905154","21","0","1","","2","D","","A","","A","","A","","A"
"20191","03905174","46","0","1","","2","D","","A","","A","","A","","A"
"20191","03905214","75","0","1","","2","D","","A","","A","","A","","A"
"20191","03905224","26","0","1","","2","D","","A","","A","","A","","A"
"20191","03905234","6","0","1","","2","D","","A","","A","","A","","A"
"20191","03905254","81","0","1","","2","D","","A","","A","","A","","A"
"20191","03905274","14","0","1","","2","D","","A","","A","","A","","A"
"20191","03905314","19","0","1","","2","D","","A","","A","","A","","A"
"20191","03905344","21","0","1","","2","D","","A","","A","","A","","A"
"20191","03905354","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03905374","38","0","1","","2","D","","A","","A","","A","","A"
"20191","03905384","20","0","1","","2","D","","A","","A","","A","","A"
"20191","03905394","25","0","1","","2","D","","A","","A","","A","","A"
"20191","03905414","29","0","1","","2","D","","A","","A","","A","","A"
"20191","03905454","20","0","1","","2","D","","A","","A","","A","","A"
"20191","03905514","9","0","1","","2","D","","A","","A","","A","","A"
"20191","03905554","28","0","1","","2","D","","A","","A","","A","","A"
"20191","03905584","20","0","1","","2","D","","A","","A","","A","","A"
"20191","03905614","24","0","1","","2","D","","A","","A","","A","","A"
"20191","03905634","21","0","1","","2","D","","A","","A","","A","","A"
"20191","03905644","38","0","1","","2","D","","A","","A","","A","","A"
"20191","03905694","26","0","1","","2","D","","A","","A","","A","","A"
"20191","03905704","29","0","1","","2","D","","A","","A","","A","","A"
"20191","03905734","16","0","1","","2","D","","A","","A","","A","","A"
"20191","03905744","36","0","1","","2","D","","A","","A","","A","","A"
