"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CONTCODE","CONT_ODE","CONTMO","CONTMO_","CONTEXPX","CONT_XPX"
"20201","04204674","30","0","1","170","D","13","D","240","D"
"20201","04204674","31","0","1","110","D","13","D","300","D"
"20201","04204744","4","0","1","150","D","13","D","225","D"
"20201","04214883","4","0","1","150","D","13","D","40","D"
"20201","04214883","5","0","1","160","D","12","D","40","D"
"20201","04214943","1","0","1","150","D","10","D","100","D"
"20201","04214943","2","0","1","150","D","11","D","100","D"
"20201","04214943","3","0","1","150","D","12","D","100","D"
"20201","04214953","3","0","1","130","D","12","D","420","D"
"20201","04214973","3","0","1","150","D","13","D","60","D"
"20201","04215053","1","0","1","150","D","13","D","200","D"
"20201","04215053","2","0","1","160","D","13","D","10","D"
"20201","04215083","13","0","1","110","D","13","D","184","D"
"20201","04215143","1","0","1","160","D","11","D","1000","D"
"20201","04215153","1","0","1","170","D","12","D","450","D"
"20201","04215153","2","0","1","150","D","13","D","500","D"
"20201","04215173","10","0","1","150","D","13","D","160","D"
"20201","04215173","11","0","1","160","D","12","D","160","D"
"20201","04215173","12","0","1","160","D","13","D","50","D"
"20201","04215173","13","0","1","160","D","13","D","85","D"
"20201","04215173","14","0","1","160","D","13","D","19","D"
"20201","04215213","3","0","1","160","D","13","D","10","D"
"20201","04215263","4","0","1","150","D","13","D","175","D"
"20201","04215343","8","0","1","170","D","12","D","200","D"
"20201","04215353","7","0","1","100","D","12","D","300","D"
"20201","04215353","8","0","1","100","D","10","D","100","D"
"20201","04215353","9","0","1","100","D","12","D","1000","D"
"20201","04215353","10","0","1","120","D","13","D","3000","D"
"20201","04215353","11","0","1","160","D","10","D","1630","D"
"20201","04215353","12","0","1","160","D","11","D","2270","D"
"20201","04215353","13","0","1","160","D","12","D","70","D"
"20201","04215363","3","0","1","150","D","13","D","5","D"
"20201","04215383","2","0","1","150","D","13","D","20","D"
"20201","04215383","3","0","2","170","D","10","D","20","D"
"20201","04215413","2","0","1","150","D","13","D","50","D"
"20201","04215423","3","0","1","170","D","11","D","60","D"
"20201","04215423","4","0","1","170","D","12","D","150","D"
"20201","04215423","5","0","1","130","D","12","D","385","D"
"20201","04215423","6","0","1","140","D","11","D","75","D"
"20201","04215423","7","0","1","160","D","10","D","1340","D"
"20201","04215423","8","0","1","160","D","11","D","365","D"
"20201","04215423","9","0","1","160","D","12","D","425","D"
"20201","04215503","3","0","1","150","D","13","D","100","D"
"20201","04215533","4","0","1","150","D","13","D","354","F"
"20201","04215533","5","0","1","140","D","13","D","198","F"
"20201","04215543","4","0","1","170","D","13","D","15","D"
"20201","04215543","5","0","1","140","D","12","D","30","D"
"20201","04215543","6","0","1","160","D","11","D","40","D"
"20201","04215564","4","0","1","150","D","13","D","100","D"
"20201","04215723","4","0","1","160","D","10","D","25","D"
"20201","04215723","5","0","1","150","D","13","D","30","D"
"20201","04215763","6","0","1","170","D","10","D","1950","D"
"20201","04215763","7","0","1","170","D","10","D","150","D"
"20201","04215763","8","0","2","170","D","10","D","150","D"
"20201","04215763","9","0","2","170","D","10","D","150","D"
"20201","04215763","10","0","2","170","D","10","D","100","D"
"20201","04215823","4","0","1","170","D","12","D","200","D"
"20201","04215913","4","0","1","160","D","13","D","20","D"
"20201","04215973","1","0","1","170","D","13","D","600","D"
"20201","04215973","2","0","1","160","D","13","D","10","D"
"20201","04216063","9","0","1","170","D","12","D","100","D"
"20201","04216093","3","0","1","170","D","12","D","185","D"
"20201","04216093","4","0","1","170","D","13","D","36","D"
"20201","04216093","5","0","1","150","D","13","D","40","D"
"20201","04216103","7","0","1","170","D","12","D","225","D"
"20201","04216133","2","0","1","170","D","12","D","200","D"
"20201","04216193","3","0","1","150","D","13","D","100","D"
"20201","04216193","4","0","1","150","D","12","D","150","D"
"20201","04216193","5","0","1","160","D","12","D","50","D"
"20201","04216203","3","0","2","170","D","10","D","300","D"
"20201","04216213","1","0","1","170","D","12","D","1500","D"
"20201","04216213","2","0","1","150","D","10","D","50","D"
"20201","04216233","3","0","1","170","D","12","D","170","D"
"20201","04216383","2","0","1","170","D","13","D","60","D"
"20201","04216433","3","0","1","160","D","10","D","100","D"
"20201","04216463","3","0","1","150","D","13","D","50","D"
"20201","04216603","5","0","1","150","D","13","D","1000","D"
"20201","04216723","1","0","1","110","D","13","D","150","D"
"20201","04216753","2","0","1","150","D","13","D","250","D"
"20201","04216763","17","0","1","170","D","13","D","32","D"
"20201","04216763","18","0","1","170","D","12","D","100","D"
"20201","04216763","19","0","1","110","D","13","D","1500","D"
"20201","04216794","11","0","1","170","D","12","D","75","D"
"20201","04216803","8","0","1","100","D","13","D","2650","D"
"20201","04216803","9","0","1","150","D","13","D","325","D"
"20201","04216803","10","0","1","160","D","13","D","38","D"
"20201","04216983","7","0","1","150","D","13","D","690","D"
"20201","04216983","8","0","1","150","D","12","D","500","D"
"20201","04217033","5","0","1","150","D","13","D","275","D"
"20201","04217043","2","0","1","140","D","12","D","100","D"
"20201","04217043","3","0","1","160","D","12","D","200","D"
"20201","04217043","4","0","2","140","D","10","D","210","D"
"20201","04217043","5","0","2","160","D","10","D","305","D"
"20201","04217063","8","0","1","170","D","12","D","300","D"
"20201","04217063","9","0","1","160","D","12","D","45","D"
"20201","04217063","10","0","1","140","D","11","D","400","D"
"20201","04217063","11","0","2","160","D","10","D","300","D"
"20201","04217063","12","0","2","140","D","10","D","300","D"
"20201","04217113","9","0","1","130","D","13","D","12","D"
"20201","04217113","10","0","1","160","D","12","D","10","D"
"20201","04217133","5","0","1","170","D","13","D","50","D"
"20201","04217263","5","0","1","170","D","12","D","25","D"
"20201","04217293","11","0","1","100","D","13","D","600","D"
"20201","04217293","12","0","1","170","D","13","D","20","D"
"20201","04217293","13","0","1","150","D","13","D","700","D"
"20201","04217313","5","0","1","150","D","12","D","24000","D"
"20201","04217313","6","0","1","160","D","12","D","20","D"
"20201","04217373","8","0","1","150","D","13","D","110","D"
"20201","04217393","4","0","1","110","D","13","D","1200","D"
"20201","04217413","2","0","1","170","D","12","D","500","D"
"20201","04217413","3","0","1","150","D","13","D","120","D"
"20201","04217453","7","0","1","170","D","12","D","300","D"
"20201","04217453","8","0","1","150","D","10","D","2000","D"
"20201","04217453","9","0","1","150","D","12","D","1500","D"
"20201","04217453","10","0","1","150","D","11","D","200","D"
"20201","04217453","11","0","1","150","D","12","D","450","D"
"20201","04217493","2","0","1","170","D","12","D","500","D"
"20201","04217493","3","0","1","150","D","13","D","400","D"
"20201","04217513","2","0","1","170","D","12","D","850","D"
"20201","04217513","3","0","1","170","D","11","D","100","D"
"20201","04217513","4","0","1","170","D","12","D","1000","D"
"20201","04217513","5","0","1","150","D","13","D","700","D"
"20201","04217543","4","0","1","160","D","12","D","37000","D"
"20201","04217563","10","0","1","150","D","13","D","200","D"
"20201","04217563","11","0","1","150","D","12","D","150","D"
"20201","04217563","12","0","1","160","D","12","D","150","D"
"20201","04217573","3","0","1","170","D","12","D","300","D"
"20201","04217573","4","0","1","160","D","13","D","600","D"
"20201","04217593","7","0","1","170","D","12","D","125","D"
"20201","04217843","10","0","1","110","D","13","D","300","D"
"20201","04217943","3","0","1","150","D","13","D","1280","D"
"20201","04217953","5","0","1","150","D","13","D","320","D"
"20201","04217953","6","0","2","170","D","10","D","100","D"
"20201","04218013","6","0","1","170","D","12","D","1300","D"
"20201","04218013","7","0","1","150","D","10","D","500","D"
"20201","04218013","8","0","1","150","D","11","D","500","D"
"20201","04218013","9","0","1","150","D","12","D","1200","D"
"20201","04218013","10","0","1","160","D","13","D","60","D"
"20201","04218083","3","0","1","170","D","12","D","10","D"
"20201","04218114","7","0","1","150","D","13","D","25","D"
"20201","04218133","5","0","1","100","D","13","D","900","D"
"20201","04218133","6","0","1","160","D","13","D","20","D"
"20201","04218133","7","0","1","150","D","10","D","10","D"
"20201","04218133","8","0","1","150","D","11","D","20","D"
"20201","04218133","9","0","1","150","D","12","D","20","D"
"20201","04218203","3","0","1","170","D","12","D","50","D"
"20201","04218203","4","0","1","150","D","13","D","354","F"
"20201","04218223","5","0","1","170","D","13","D","200","D"
"20201","04218223","6","0","1","160","D","11","D","10","D"
"20201","04218223","7","0","1","160","D","11","D","30","D"
"20201","04218353","15","0","1","170","D","12","D","160","D"
"20201","04218353","16","0","1","160","D","11","D","150","D"
"20201","04218413","5","0","1","170","D","12","D","100","D"
"20201","04218413","6","0","1","150","D","13","D","100","D"
"20201","04218463","4","0","1","150","D","13","D","580","F"
"20201","04218483","8","0","1","130","D","12","D","200","D"
"20201","04218483","9","0","2","170","D","10","D","50","D"
"20201","04218513","4","0","1","170","D","12","D","146","D"
"20201","04218513","5","0","1","160","D","12","D","20","D"
"20201","04218523","2","0","1","150","D","13","D","325","D"
"20201","04218623","2","0","1","150","D","13","D","20","D"
"20201","04218643","5","0","1","160","D","12","D","20","D"
"20201","04218643","6","0","1","160","D","11","D","20","D"
"20201","04218643","7","0","1","160","D","12","D","25","D"
"20201","04218643","8","0","2","160","D","10","D","20","D"
"20201","04218643","9","0","2","160","D","10","D","20","D"
"20201","04218723","13","0","1","100","D","11","D","250","D"
"20201","04218723","14","0","1","100","D","12","D","250","D"
"20201","04218723","15","0","1","170","D","12","D","120","D"
"20201","04218723","16","0","2","100","D","10","D","100","D"
"20201","04218743","3","0","1","150","D","10","D","100","D"
"20201","04218743","4","0","1","150","D","11","D","50","D"
"20201","04218743","5","0","1","150","D","12","D","50","D"
"20201","04218773","12","0","1","160","D","13","D","20","D"
"20201","04218893","2","0","1","170","D","12","D","300","D"
"20201","04218893","3","0","1","170","D","13","D","132","D"
"20201","04218893","4","0","1","150","D","13","D","250","D"
"20201","04218893","5","0","2","160","D","10","D","10","D"
"20201","04218903","2","0","1","150","D","11","D","50","D"
"20201","04218933","3","0","1","140","D","13","D","20","D"
"20201","04219033","3","0","1","170","D","13","D","20","D"
"20201","04219153","9","0","1","170","D","13","D","400","D"
"20201","04219223","9","0","1","170","D","12","D","800","D"
"20201","04219223","10","0","1","150","D","13","D","400","D"
"20201","04219293","7","0","1","170","D","13","D","600","D"
"20201","04219293","8","0","1","160","D","12","D","15","D"
"20201","04219313","6","0","1","160","D","13","D","45","D"
"20201","04219333","1","0","1","170","D","12","D","500","D"
"20201","04219333","2","0","1","110","D","13","D","420","D"
"20201","04219363","5","0","1","160","D","13","D","13","D"
"20201","04219373","1","0","1","100","D","11","D","100","D"
"20201","04219373","2","0","1","170","D","12","D","300","D"
"20201","04219373","3","0","1","140","D","12","D","50","D"
"20201","04219373","4","0","1","150","D","13","D","350","D"
"20201","04219373","5","0","1","160","D","10","D","150","D"
"20201","04219373","6","0","1","160","D","12","D","3000","D"
"20201","04219383","5","0","1","150","D","13","D","150","D"
"20201","04219383","6","0","1","160","D","13","D","10","D"
"20201","04219493","6","0","1","170","D","12","D","1200","D"
"20201","04219513","5","0","2","130","D","10","D","60","D"
"20201","04219563","2","0","2","160","D","10","D","100","D"
"20201","04219583","3","0","1","160","D","11","D","618","F"
"20201","04219693","4","0","1","150","D","13","D","100","D"
"20201","04219863","8","0","1","170","D","12","D","50","D"
"20201","04219863","9","0","1","160","D","11","D","5","D"
"20201","04219963","2","0","1","150","D","13","D","25","D"
"20201","04220033","6","0","1","170","D","12","D","300","D"
"20201","04220053","7","0","1","170","D","12","D","25","D"
"20201","04220053","8","0","1","150","D","13","D","40","D"
"20201","04220053","9","0","2","170","D","10","D","20","D"
"20201","04220183","10","0","2","180","D","10","D","88","D"
"20201","04220233","10","0","1","170","D","10","D","300","D"
"20201","04220233","11","0","1","150","D","13","D","250","D"
"20201","04220313","5","0","1","130","D","11","D","20","D"
"20201","04220323","2","0","1","150","D","12","D","20","D"
"20201","04220403","8","0","1","100","D","13","D","200","D"
"20201","04220403","9","0","1","170","D","13","D","20","D"
"20201","04220403","10","0","1","150","D","13","D","20","D"
"20201","04220563","5","0","1","150","D","13","D","400","D"
"20201","04220593","7","0","1","160","D","12","D","20","D"
"20201","04220663","6","0","1","170","D","12","D","80","D"
"20201","04220663","7","0","1","160","D","10","D","60","D"
"20201","04220763","13","0","2","160","D","10","D","300","D"
"20201","04220843","1","0","1","130","D","13","D","5","D"
"20201","04220843","2","0","1","140","D","13","D","10","D"
"20201","04220843","3","0","1","140","D","11","D","15","D"
"20201","04220883","6","0","1","100","D","10","D","200","D"
"20201","04220883","7","0","1","100","D","11","D","60","D"
"20201","04220883","8","0","1","150","D","13","D","400","D"
"20201","04220883","9","0","1","150","D","10","D","1000","D"
"20201","04220973","5","0","1","170","D","12","D","770","D"
"20201","04220973","6","0","1","160","D","12","D","28","D"
"20201","04220983","7","0","1","170","D","12","D","600","D"
"20201","04220983","8","0","1","150","D","13","D","600","D"
"20201","04220993","3","0","1","170","D","13","D","50","D"
"20201","04220993","4","0","1","130","D","11","D","100","D"
"20201","04220993","5","0","1","140","D","10","D","100","D"
"20201","04220993","6","0","1","140","D","12","D","100","D"
"20201","04220993","7","0","1","150","D","10","D","800","D"
"20201","04220993","8","0","1","150","D","11","D","1500","D"
"20201","04220993","9","0","1","160","D","11","D","1000","D"
"20201","04220993","10","0","1","160","D","11","D","500","D"
"20201","04220993","11","0","1","160","D","13","D","50","D"
"20201","04221013","1","0","1","150","D","13","D","100","D"
"20201","04221053","14","0","1","170","D","12","D","200","D"
"20201","04221073","17","0","1","130","D","10","D","70","D"
"20201","04221073","18","0","1","150","D","13","D","110","D"
"20201","04221073","19","0","1","160","D","11","D","20","D"
"20201","04221073","20","0","2","130","D","10","D","30","D"
"20201","04221093","5","0","1","170","D","12","D","85","D"
"20201","04221093","6","0","1","140","D","11","D","12","D"
"20201","04221093","7","0","1","140","D","12","D","12","D"
"20201","04221093","8","0","2","140","D","10","D","4","D"
"20201","04221173","1","0","1","110","D","13","D","800","D"
"20201","04221183","1","0","1","150","D","13","D","1200","D"
"20201","04221193","6","0","1","170","D","12","D","35","D"
"20201","04221193","7","0","1","170","D","12","D","25","D"
"20201","04221203","2","0","1","170","D","12","D","250","D"
"20201","04221203","3","0","1","160","D","13","D","100","D"
"20201","04221203","4","0","1","160","D","13","D","50","D"
"20201","04221203","5","0","1","160","D","13","D","50","D"
"20201","04221343","6","0","1","140","D","13","D","15","D"
"20201","04221353","11","0","1","170","D","12","D","400","D"
"20201","04221353","12","0","1","130","D","13","D","10","D"
"20201","04221373","7","0","1","170","D","12","D","2500","D"
"20201","04221373","8","0","1","150","D","12","D","500","D"
"20201","04221383","4","0","1","170","D","12","D","400","D"
"20201","04221383","5","0","1","130","D","10","D","100","D"
"20201","04221383","6","0","1","130","D","11","D","100","D"
"20201","04221383","7","0","1","160","D","11","D","25","D"
"20201","04221383","8","0","1","160","D","11","D","25","D"
"20201","04221383","9","0","1","160","D","12","D","50","D"
"20201","04221383","10","0","1","160","D","12","D","20","D"
"20201","04221393","6","0","1","170","D","12","D","50","D"
"20201","04221523","5","0","1","150","D","13","D","580","F"
"20201","04221543","6","0","1","130","D","13","D","15","D"
"20201","04221543","7","0","1","130","D","13","D","10","D"
"20201","04221543","8","0","1","160","D","13","D","600","D"
"20201","04221663","5","0","1","150","D","13","D","40","D"
"20201","04221673","11","0","1","160","D","12","D","250","D"
"20201","04221673","12","0","2","160","D","10","D","750","D"
"20201","04221683","2","0","1","170","D","13","D","160","D"
"20201","04221743","2","0","1","170","D","12","D","150","D"
"20201","04221814","3","0","1","100","D","13","D","1900","D"
"20201","04221843","6","0","1","170","D","12","D","180","D"
"20201","04221843","7","0","1","150","D","11","D","2300","D"
"20201","04221843","8","0","1","150","D","12","D","1050","D"
"20201","04221963","3","0","1","170","D","12","D","500","D"
"20201","04221963","4","0","1","110","D","13","D","500","D"
"20201","04221963","5","0","1","150","D","13","D","600","D"
"20201","04221973","5","0","1","170","D","12","D","132","D"
"20201","04222013","10","0","1","170","D","12","D","225","D"
"20201","04222013","11","0","1","150","D","11","D","1220","D"
"20201","04222013","12","0","1","150","D","12","D","1625","D"
"20201","04222013","13","0","1","160","D","12","D","2600","D"
"20201","04222013","14","0","2","150","D","10","D","1275","D"
"20201","04222033","4","0","1","150","D","13","D","100","D"
"20201","04222033","5","0","1","160","D","13","D","50","D"
"20201","04222133","16","0","1","170","D","11","D","40","D"
"20201","04222133","17","0","1","150","D","13","D","250","D"
"20201","04222183","4","0","1","150","D","13","D","10","D"
"20201","04222243","1","0","1","160","D","12","D","100","D"
"20201","04222313","4","0","1","170","D","12","D","75","D"
"20201","04222323","2","0","1","160","D","12","D","150","D"
"20201","04222393","4","0","1","150","D","10","D","65","D"
"20201","04222393","5","0","1","150","D","12","D","60","D"
"20201","04222393","6","0","1","160","D","10","D","10","D"
"20201","04222393","7","0","2","160","D","10","D","10","D"
"20201","04222483","4","0","1","160","D","12","D","300","D"
"20201","04222483","5","0","2","100","D","10","D","1500","D"
"20201","04222493","14","0","1","130","D","12","D","10000","D"
"20201","04222493","15","0","1","150","D","12","D","1000","D"
"20201","04222533","5","0","1","170","D","12","D","260","D"
"20201","04222533","6","0","1","150","D","13","D","300","D"
"20201","04222553","9","0","1","150","D","13","D","40","D"
"20201","04222573","3","0","1","170","D","12","D","250","D"
"20201","04222693","5","0","2","170","D","10","D","250","D"
"20201","04222693","6","0","2","160","D","10","D","300","D"
"20201","04222743","6","0","1","170","D","12","D","200","D"
"20201","04222743","7","0","1","150","D","13","D","50","D"
"20201","04222763","3","0","1","170","D","13","D","60","D"
"20201","04222763","4","0","1","150","D","13","D","100","D"
"20201","04222803","5","0","1","150","D","13","D","25","D"
"20201","04222803","6","0","2","150","D","10","D","50","D"
"20201","04222843","12","0","1","170","D","12","D","100","D"
"20201","04222843","13","0","1","170","D","11","D","500","D"
"20201","04222843","14","0","1","170","D","10","D","50","D"
"20201","04222843","15","0","1","170","D","10","D","20","D"
"20201","04222843","16","0","1","170","D","12","D","20","D"
"20201","04222843","17","0","1","150","D","13","D","260","D"
"20201","04222843","18","0","1","150","D","12","D","20","D"
"20201","04222843","19","0","1","150","D","11","D","200","D"
"20201","04222973","5","0","2","170","D","10","D","40","D"
"20201","04222983","5","0","1","160","D","13","D","250","D"
"20201","04223003","8","0","1","150","D","12","D","100","D"
"20201","04223043","5","0","1","170","D","12","D","500","D"
"20201","04223043","6","0","1","150","D","13","D","200","D"
"20201","04223043","7","0","1","160","D","13","D","100","D"
"20201","04223053","2","0","1","150","D","13","D","50","D"
"20201","04223063","1","0","1","150","D","13","D","50","D"
"20201","04223083","13","0","1","150","D","13","D","50","D"
"20201","04223083","14","0","1","150","D","12","D","20","D"
"20201","04223083","15","0","1","160","D","12","D","350","D"
"20201","04223083","16","0","1","160","D","11","D","500","D"
"20201","04223083","17","0","1","160","D","11","D","20","D"
"20201","04223083","18","0","1","160","D","11","D","20","D"
"20201","04223083","19","0","1","160","D","12","D","20","D"
"20201","04223083","20","0","1","160","D","12","D","15","D"
"20201","04223083","21","0","1","160","D","12","D","20","D"
"20201","04223083","22","0","1","160","D","12","D","20","D"
"20201","04223083","23","0","1","160","D","12","D","20","D"
"20201","04223083","24","0","1","160","D","12","D","20","D"
"20201","04223083","25","0","1","160","D","12","D","18","D"
"20201","04223083","26","0","1","160","D","12","D","30","D"
"20201","04223083","27","0","1","160","D","12","D","20","D"
"20201","04223083","28","0","1","160","D","12","D","15","D"
"20201","04223083","29","0","1","160","D","12","D","30","D"
"20201","04223083","30","0","1","160","D","12","D","20","D"
"20201","04223083","31","0","1","160","D","12","D","50","D"
"20201","04223083","32","0","1","160","D","12","D","20","D"
"20201","04223083","33","0","1","160","D","12","D","100","D"
"20201","04223103","1","0","1","170","D","13","D","200","D"
"20201","04223103","2","0","1","110","D","13","D","250","D"
"20201","04223133","7","0","1","170","D","10","D","200","D"
"20201","04223133","8","0","1","170","D","12","D","350","D"
"20201","04223133","9","0","1","170","D","12","D","208","D"
"20201","04223133","10","0","1","170","D","12","D","408","D"
"20201","04223133","11","0","1","160","D","12","D","100","D"
"20201","04223133","12","0","1","160","D","12","D","5","D"
"20201","04223153","6","0","1","170","D","12","D","300","D"
"20201","04223153","7","0","1","150","D","13","D","100","D"
"20201","04223153","8","0","2","160","D","10","D","1166","F"
"20201","04223193","2","0","1","150","D","12","D","900","D"
"20201","04223283","8","0","1","100","D","13","D","500","D"
"20201","04223283","9","0","1","110","D","13","D","2000","D"
"20201","04223283","10","0","1","120","D","13","D","750","D"
"20201","04223343","6","0","1","150","D","13","D","275","D"
"20201","04223353","4","0","1","100","D","13","D","200","D"
"20201","04223424","7","0","1","150","D","13","D","80","D"
"20201","04223473","8","0","1","170","D","12","D","1000","D"
"20201","04223473","9","0","1","170","D","12","D","7000","D"
"20201","04223473","10","0","2","160","D","10","D","250","D"
"20201","04223513","2","0","1","170","D","12","D","750","D"
"20201","04223513","3","0","1","160","D","12","D","50","D"
"20201","04223523","9","0","1","170","D","12","D","40","D"
"20201","04223523","10","0","1","170","D","12","D","300","D"
"20201","04223523","11","0","2","170","D","10","D","400","D"
"20201","04223523","12","0","2","170","D","10","D","300","D"
"20201","04223553","6","0","1","160","D","12","D","10","D"
"20201","04223563","5","0","1","170","D","12","D","300","D"
"20201","04223653","6","0","1","150","D","13","D","120","D"
"20201","04223653","7","0","2","170","D","10","D","400","D"
"20201","04223703","5","0","1","160","D","13","D","20","D"
"20201","04223733","8","0","1","100","D","12","D","200","D"
"20201","04223733","9","0","1","150","D","13","D","150","D"
"20201","04223733","10","0","2","150","D","10","D","250","D"
"20201","04223763","8","0","1","160","D","13","D","20","D"
"20201","04223803","7","0","1","170","D","12","D","100","D"
"20201","04223803","8","0","1","150","D","13","D","50","D"
"20201","04223803","9","0","1","160","D","12","D","20","D"
"20201","04223823","3","0","1","160","D","11","D","26","D"
"20201","04223843","3","0","2","170","D","10","D","250","D"
"20201","04223863","1","0","1","150","D","13","D","250","D"
"20201","04223893","7","0","1","160","D","13","D","10","D"
"20201","04224033","5","0","1","170","D","12","D","320","D"
"20201","04224033","6","0","1","160","D","12","D","850","D"
"20201","04224043","4","0","1","170","D","12","D","600","D"
"20201","04224073","3","0","1","160","D","12","D","400","D"
"20201","04224083","9","0","1","150","D","13","D","400","D"
"20201","04224103","7","0","1","170","D","12","D","300","D"
"20201","04224103","8","0","1","160","D","10","D","50","D"
"20201","04224103","9","0","1","160","D","11","D","650","D"
"20201","04224103","10","0","1","160","D","12","D","500","D"
"20201","04224223","2","0","1","150","D","13","D","100","D"
"20201","04224263","2","0","1","150","D","13","D","20","D"
"20201","04224273","11","0","1","170","D","13","D","50","D"
"20201","04224273","12","0","1","160","D","13","D","259","D"
"20201","04224273","13","0","1","150","D","13","D","200","D"
"20201","04224313","1","0","1","170","D","10","D","50","D"
"20201","04224313","2","0","1","160","D","11","D","3","D"
"20201","04224313","3","0","1","140","D","10","D","6","D"
"20201","04224423","9","0","1","170","D","12","D","300","D"
"20201","04224423","10","0","2","160","D","10","D","10","D"
"20201","04224483","2","0","1","170","D","12","D","565","D"
"20201","04224483","3","0","1","170","D","11","D","150","D"
"20201","04224483","4","0","1","130","D","12","D","50","D"
"20201","04224483","5","0","1","160","D","10","D","63","D"
"20201","04224483","6","0","1","160","D","11","D","50","D"
"20201","04224483","7","0","1","160","D","12","D","150","D"
"20201","04224613","3","0","1","150","D","13","D","160","D"
"20201","04224663","1","0","1","150","D","13","D","100","D"
"20201","04224714","6","0","1","150","D","13","D","175","D"
"20201","04224793","2","0","1","170","D","12","D","900","D"
"20201","04224793","3","0","1","150","D","13","D","100","D"
"20201","04224863","1","0","1","170","D","12","D","8000","D"
"20201","04224863","2","0","1","150","D","13","D","150","D"
"20201","04224863","3","0","2","170","D","10","D","50","D"
"20201","04224913","3","0","1","150","D","13","D","375","D"
"20201","04224933","5","0","1","160","D","12","D","1000","D"
"20201","04224953","1","0","1","130","D","12","D","3500","D"
"20201","04224953","2","0","1","150","D","12","D","2800","D"
"20201","04224953","3","0","1","160","D","12","D","27000","D"
"20201","04224983","5","0","1","150","D","12","D","10000","D"
"20201","04224983","6","0","1","150","D","13","D","950","D"
"20201","04224983","7","0","1","160","D","13","D","1000","D"
"20201","04225063","4","0","1","150","D","13","D","150","D"
"20201","04225073","2","0","1","150","D","13","D","80","D"
"20201","04225093","6","0","1","150","D","13","D","165","D"
"20201","04225113","10","0","1","100","D","13","D","500","D"
"20201","04225113","11","0","1","170","D","12","D","250","D"
"20201","04225193","2","0","1","170","D","10","D","200","D"
"20201","04225193","3","0","1","170","D","12","D","100","D"
"20201","04225233","15","0","1","140","D","12","D","500","D"
"20201","04225233","16","0","1","150","D","12","D","200","D"
"20201","04225233","17","0","1","160","D","12","D","8000","D"
"20201","04225393","4","0","1","150","D","13","D","100","D"
"20201","04225443","10","0","1","170","D","12","D","150","D"
"20201","04225443","11","0","1","170","D","12","D","75","D"
"20201","04225483","4","0","1","170","D","12","D","100","D"
"20201","04225503","4","0","1","160","D","12","D","152","F"
"20201","04225573","8","0","1","130","D","12","D","100","D"
"20201","04225573","9","0","1","150","D","12","D","300","D"
"20201","04225573","10","0","1","160","D","12","D","100","D"
"20201","04225633","10","0","1","170","D","12","D","100","D"
"20201","04225633","11","0","1","150","D","13","D","50","D"
"20201","04225633","12","0","1","160","D","13","D","40","D"
"20201","04225653","6","0","1","150","D","13","D","20","D"
"20201","04225653","7","0","1","160","D","11","D","300","D"
"20201","04225683","1","0","1","150","D","13","D","20","D"
"20201","04225803","14","0","1","170","D","12","D","150","D"
"20201","04225803","15","0","1","170","D","12","D","75","D"
"20201","04225803","16","0","1","170","D","01","D","40","D"
"20201","04225873","3","0","1","170","D","12","D","150","D"
"20201","04226003","1","0","1","170","D","12","D","400","D"
"20201","04226023","4","0","1","150","D","13","D","100","D"
"20201","04226053","5","0","1","150","D","13","D","400","D"
"20201","04226053","6","0","1","160","D","12","D","500","D"
"20201","04226084","8","0","1","110","D","13","D","550","D"
"20201","04226163","3","0","1","150","D","13","D","200","D"
"20201","04226183","3","0","1","150","D","13","D","10","D"
"20201","04226193","1","0","1","150","D","13","D","5","D"
"20201","04226283","9","0","1","140","D","11","D","50","D"
"20201","04226373","8","0","1","150","D","13","D","15","D"
"20201","04226443","5","0","1","160","D","13","D","50","D"
"20201","04226473","7","0","1","170","D","01","D","10","D"
"20201","04226523","2","0","1","150","D","13","D","400","D"
"20201","04226583","2","0","1","100","D","13","D","400","D"
"20201","04226583","3","0","1","150","D","13","D","400","D"
"20201","04226623","1","0","1","170","D","12","D","100","D"
"20201","04226643","1","0","1","170","D","12","D","15000","D"
"20201","04226773","9","0","1","170","D","12","D","200","D"
"20201","04226773","10","0","1","160","D","12","D","4","D"
"20201","04226803","17","0","1","170","D","12","D","200","D"
"20201","04226803","18","0","2","160","D","11","D","50","D"
"20201","04226853","7","0","1","170","D","13","D","20","D"
"20201","04226853","8","0","1","110","D","13","D","280","D"
"20201","04226873","3","0","1","170","D","12","D","500","D"
"20201","04226893","3","0","1","150","D","13","D","100","D"
"20201","04226893","4","0","1","160","D","12","D","20","D"
"20201","04226903","2","0","1","170","D","12","D","100","D"
"20201","04226903","3","0","1","130","D","12","D","100","D"
"20201","04226903","4","0","1","160","D","12","D","820","D"
"20201","04226903","5","0","1","140","D","12","D","500","D"
"20201","04226913","4","0","1","110","D","13","D","350","D"
"20201","04226953","16","0","1","100","D","12","D","20","D"
"20201","04226953","17","0","1","170","D","12","D","60","D"
"20201","04226953","18","0","1","170","D","12","D","25","D"
"20201","04226953","19","0","1","170","D","12","D","65","D"
"20201","04226953","20","0","1","170","D","12","D","50","D"
"20201","04226953","21","0","1","170","D","12","D","65","D"
"20201","04226953","22","0","1","150","D","11","D","7000","D"
"20201","04226953","23","0","1","150","D","12","D","1500","D"
"20201","04226953","24","0","2","150","D","11","D","7000","D"
