"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","NUMYUPD","NUMYUPD_","TOTYUPDX","TOTY_PDX","TOTYUPDY","TOTY_PDY"
"20191","03988223","22","5","1","","A","186","E","150","D"
"20191","03988223","22","6","1","","A","54","E","160","D"
"20191","03988223","22","7","1","","A","93","E","190","D"
"20191","03988243","36","0","1","1","D","","H","","A"
"20191","03988243","36","1","1","","A","101","E","100","D"
"20191","03988243","36","2","1","","A","28","E","110","D"
"20191","03988243","36","3","1","","A","34","E","120","D"
"20191","03988243","36","4","1","","A","250","E","130","D"
"20191","03988243","36","5","1","","A","14","E","140","D"
"20191","03988243","36","6","1","","A","291","E","150","D"
"20191","03988243","36","7","1","","A","7","E","160","D"
"20191","03988243","36","8","1","","A","32","E","190","D"
"20191","03988243","36","9","1","","A","40","E","200","D"
"20191","03988243","36","10","1","","A","62","E","210","D"
"20191","03988243","36","11","1","","A","31","E","220","D"
"20191","03988813","34","0","1","1","D","","H","","A"
"20191","03988813","34","1","1","","A","12","G","100","D"
"20191","03988813","34","2","1","","A","3","G","110","D"
"20191","03988813","34","3","1","","A","8","G","120","D"
"20191","03988813","34","4","1","","A","33","G","130","D"
"20191","03988813","34","5","1","","A","123","G","150","D"
"20191","03988813","34","6","1","","A","19","G","160","D"
"20191","03988813","34","7","1","","A","2","G","190","D"
"20191","03989353","20","0","1","2","D","","H","","A"
"20191","03989353","20","1","1","","A","32","E","200","D"
"20191","03989353","20","2","1","","A","177","E","210","D"
"20191","03989353","20","3","1","","A","191","E","220","D"
"20191","03990813","14","0","1","1","D","","H","","A"
"20191","03990813","14","1","1","","A","13","G","100","D"
"20191","03990813","14","2","1","","A","7","G","110","D"
"20191","03991054","16","0","1","1","D","","H","","A"
"20191","03991054","16","1","1","","A","25","E","100","D"
"20191","03991054","16","2","1","","A","5","E","110","D"
"20191","03992413","89","0","1","1","D","","H","","A"
"20191","03992413","89","1","1","","A","27","E","120","D"
"20191","03992413","89","2","1","","A","11","E","140","D"
"20191","03992413","89","3","1","","A","230","E","150","D"
"20191","03992413","89","4","1","","A","6","E","160","D"
"20191","03992413","89","5","1","","A","25","E","190","D"
"20191","03992413","89","6","1","","A","31","E","200","D"
"20191","03992413","89","7","1","","A","44","E","210","D"
"20191","03992413","89","8","1","","A","24","E","220","D"
"20191","03992723","30","0","1","1","D","","H","","A"
"20191","03992723","30","1","1","","A","13","E","100","D"
"20191","03992723","30","2","1","","A","13","E","110","D"
"20191","03992723","30","3","1","","A","12","E","120","D"
"20191","03992723","30","4","1","","A","31","E","130","D"
"20191","03992723","30","5","1","","A","1","E","140","D"
"20191","03992723","30","6","1","","A","64","E","150","D"
"20191","03992723","30","7","1","","A","11","E","190","D"
"20191","03992723","30","8","1","","A","7","E","200","D"
"20191","03992723","30","9","1","","A","23","E","210","D"
"20191","03992723","30","10","1","","A","25","E","220","D"
"20191","03993273","14","0","1","2","D","","H","","A"
"20191","03993273","14","1","1","","A","65","E","100","D"
"20191","03993273","14","2","1","","A","15","E","110","D"
"20191","03993273","14","3","1","","A","45","E","120","D"
"20191","03993273","14","4","1","","A","93","E","130","D"
"20191","03993273","14","5","1","","A","17","E","140","D"
"20191","03993273","14","6","1","","A","413","E","150","D"
"20191","03993273","14","7","1","","A","10","E","160","D"
"20191","03993273","14","8","1","","A","42","E","190","D"
"20191","03995723","21","0","1","1","D","","H","","A"
"20191","03995723","21","1","1","","A","21","E","100","D"
"20191","03995723","21","2","1","","A","5","E","110","D"
"20191","03995723","21","3","1","","A","18","E","120","D"
"20191","03995723","21","4","1","","A","5","E","140","D"
"20191","03995723","21","5","1","","A","136","E","150","D"
"20191","03995723","21","6","1","","A","3","E","160","D"
"20191","03995723","21","7","1","","A","12","E","190","D"
"20191","03996043","6","0","1","2","D","","H","","A"
"20191","03996043","6","1","1","","A","65","E","100","D"
"20191","03996043","6","2","1","","A","15","E","110","D"
"20191","03996043","6","3","1","","A","50","E","120","D"
"20191","03996043","6","4","1","","A","93","E","130","D"
"20191","03996043","6","5","1","","A","17","E","140","D"
"20191","03996043","6","6","1","","A","413","E","150","D"
"20191","03996043","6","7","1","","A","10","E","160","D"
"20191","03996043","6","8","1","","A","37","E","190","D"
"20191","03996193","51","0","1","2","D","","H","","A"
"20191","03996193","51","1","1","","A","63","E","100","D"
"20191","03996193","51","2","1","","A","39","E","110","D"
"20191","03996193","51","3","1","","A","53","E","120","D"
"20191","03996193","51","4","1","","A","8","E","140","D"
"20191","03996193","51","5","1","","A","283","E","150","D"
"20191","03996193","51","6","1","","A","48","E","190","D"
"20191","03996193","51","7","1","","A","32","E","200","D"
"20191","03996193","51","8","1","","A","103","E","210","D"
"20191","03996193","51","9","1","","A","111","E","220","D"
"20191","03996263","22","0","1","1","D","","H","","A"
"20191","03996263","22","1","1","","A","482","E","100","D"
"20191","03996263","22","2","1","","A","191","E","110","D"
"20191","03996263","22","3","1","","A","240","E","120","D"
"20191","03996263","22","4","1","","A","81","E","140","D"
"20191","03996263","22","5","1","","A","1119","E","150","D"
"20191","03996263","22","6","1","","A","329","E","160","D"
"20191","03996263","22","7","1","","A","558","E","190","D"
"20191","03996283","13","0","1","1","D","","H","","A"
"20191","03996283","13","1","1","","A","12","E","100","D"
"20191","03996283","13","2","1","","A","8","E","110","D"
"20191","04007832","59","0","1","3","D","","H","","A"
"20191","04007832","59","1","1","","A","28","E","100","D"
"20191","04007832","59","2","1","","A","22","E","110","D"
"20191","04007852","24","0","1","1","D","","H","","A"
"20191","04007852","24","1","1","","A","88","E","100","D"
"20191","04007852","24","2","1","","A","71","E","110","D"
"20191","04007852","24","3","1","","A","80","E","120","D"
"20191","04007852","24","4","1","","A","4","E","140","D"
"20191","04007852","24","5","1","","A","676","E","150","D"
"20191","04007852","24","6","1","","A","30","E","170","D"
"20191","04007852","24","7","1","","A","51","E","190","D"
"20191","04008372","25","0","1","1","D","","H","","A"
"20191","04008372","25","1","1","","A","47","E","100","D"
"20191","04008372","25","2","1","","A","42","E","110","D"
"20191","04008372","25","3","1","","A","42","E","120","D"
"20191","04008372","25","4","1","","A","68","E","130","D"
"20191","04008372","25","5","1","","A","2","E","140","D"
"20191","04008372","25","6","1","","A","356","E","150","D"
"20191","04008372","25","7","1","","A","16","E","170","D"
"20191","04008372","25","8","1","","A","27","E","190","D"
"20191","04008592","10","0","1","1","D","","H","","A"
"20191","04008592","10","1","1","","A","9","E","100","D"
"20191","04008592","10","2","1","","A","2","E","110","D"
"20191","04008592","10","3","1","","A","2","E","120","D"
"20191","04008592","10","4","1","","A","25","E","130","D"
"20191","04008592","10","5","1","","A","97","E","150","D"
"20191","04008592","10","6","1","","A","14","E","160","D"
"20191","04008592","10","7","1","","A","1","E","190","D"
"20191","04008642","42","0","1","1","D","","H","","A"
"20191","04008642","42","1","1","","A","156","E","100","D"
"20191","04008642","42","2","1","","A","43","E","110","D"
"20191","04008642","42","3","1","","A","66","E","200","D"
"20191","04008642","42","4","1","","A","87","E","210","D"
"20191","04008642","42","5","1","","A","48","E","220","D"
"20191","04009182","32","0","1","1","D","","H","","A"
"20191","04009182","32","1","1","","A","23","E","100","D"
"20191","04009182","32","2","1","","A","15","E","110","D"
"20191","04009182","32","3","1","","A","21","E","120","D"
"20191","04009182","32","4","1","","A","54","E","130","D"
"20191","04009182","32","5","1","","A","6","E","140","D"
"20191","04009182","32","6","1","","A","112","E","150","D"
"20191","04009182","32","7","1","","A","19","E","190","D"
"20191","04009802","31","0","1","1","D","","H","","A"
"20191","04009802","31","1","1","","A","4","E","100","D"
"20191","04009802","31","2","1","","A","1","E","110","D"
"20191","04009802","31","3","1","","A","2","E","200","D"
"20191","04009802","31","4","1","","A","2","E","210","D"
"20191","04009802","31","5","1","","A","1","E","220","D"
"20191","04012042","40","0","1","1","D","","H","","A"
"20191","04012042","40","1","1","","A","269","E","100","D"
"20191","04012042","40","2","1","","A","74","E","110","D"
"20191","04012042","40","3","1","","A","90","E","120","D"
"20191","04012042","40","4","1","","A","659","E","130","D"
"20191","04012042","40","5","1","","A","37","E","140","D"
"20191","04012042","40","6","1","","A","766","E","150","D"
"20191","04012042","40","7","1","","A","20","E","160","D"
"20191","04012042","40","8","1","","A","85","E","190","D"
"20191","04012192","21","0","1","2","D","","H","","A"
"20191","04012192","21","1","1","","A","107","E","100","D"
"20191","04012192","21","2","1","","A","43","E","110","D"
"20191","04012812","37","0","1","1","D","","H","","A"
"20191","04012812","37","1","1","","A","98","E","100","D"
"20191","04012812","37","2","1","","A","61","E","110","D"
"20191","04012812","37","3","1","","A","84","E","120","D"
"20191","04012812","37","4","1","","A","13","E","140","D"
"20191","04012812","37","5","1","","A","448","E","150","D"
"20191","04012812","37","6","1","","A","76","E","190","D"
"20191","04015343","8","0","1","2","D","","H","","A"
"20191","04015343","8","1","1","","A","63","E","120","D"
"20191","04015343","8","2","1","","A","21","E","140","D"
"20191","04015343","8","3","1","","A","288","E","150","D"
"20191","04015343","8","4","1","","A","84","E","160","D"
"20191","04015343","8","5","1","","A","144","E","190","D"
"20191","04015352","17","0","1","1","D","","H","","A"
"20191","04015352","17","1","1","","A","180","E","100","D"
"20191","04015352","17","2","1","","A","70","E","110","D"
"20191","04015442","52","0","1","1","D","","H","","A"
"20191","04015442","52","1","1","","A","29","E","100","D"
"20191","04015442","52","2","1","","A","7","E","110","D"
"20191","04015442","52","3","1","","A","9","E","120","D"
"20191","04015442","52","4","1","","A","3","E","140","D"
"20191","04015442","52","5","1","","A","77","E","150","D"
"20191","04015442","52","6","1","","A","2","E","160","D"
"20191","04015442","52","7","1","","A","8","E","190","D"
"20191","04015542","20","0","1","1","D","","H","","A"
"20191","04015542","20","1","1","","A","133","E","100","D"
"20191","04015542","20","2","1","","A","107","E","110","D"
"20191","04015542","20","3","1","","A","120","E","120","D"
"20191","04015542","20","4","1","","A","10","E","140","D"
"20191","04015542","20","5","1","","A","1007","E","150","D"
"20191","04015542","20","6","1","","A","46","E","170","D"
"20191","04015542","20","7","1","","A","77","E","190","D"
"20191","04017082","79","0","1","1","D","","H","","A"
"20191","04017082","79","1","1","","A","9","E","100","D"
"20191","04017082","79","2","1","","A","2","E","110","D"
"20191","04017082","79","3","1","","A","3","E","120","D"
"20191","04017082","79","4","1","","A","1","E","140","D"
"20191","04017082","79","5","1","","A","32","E","150","D"
"20191","04017082","79","6","1","","A","3","E","190","D"
"20191","04017092","15","0","1","1","D","","H","","A"
"20191","04017092","15","1","1","","A","6","E","120","D"
"20191","04017092","15","2","1","","A","164","E","150","D"
"20191","04017092","15","3","1","","A","26","E","160","D"
"20191","04017092","15","4","1","","A","1","E","170","D"
"20191","04017092","15","5","1","","A","3","E","190","D"
"20191","04017142","46","0","1","1","D","","H","","A"
"20191","04017142","46","1","1","","A","235","E","100","D"
"20191","04017142","46","2","1","","A","65","E","110","D"
"20191","04029282","39","0","1","14","D","","H","","A"
"20191","04029282","39","1","1","","A","180","E","100","D"
"20191","04029282","39","2","1","","A","70","E","110","D"
"20191","04029782","66","0","1","2","D","","H","","A"
"20191","04029782","66","1","1","","A","136","E","100","D"
"20191","04029782","66","2","1","","A","38","E","110","D"
"20191","04029782","66","3","1","","A","55","E","200","D"
"20191","04029782","66","4","1","","A","76","E","210","D"
"20191","04029782","66","5","1","","A","45","E","220","D"
"20191","04030632","58","0","1","1","D","","H","","A"
"20191","04030632","58","1","1","","A","409","E","100","D"
"20191","04030632","58","2","1","","A","114","E","110","D"
"20191","04030632","58","3","1","","A","143","E","120","D"
"20191","04030632","58","4","1","","A","1015","E","130","D"
"20191","04030632","58","5","1","","A","57","E","140","D"
"20191","04030632","58","6","1","","A","1180","E","150","D"
"20191","04030632","58","7","1","","A","31","E","160","D"
"20191","04030632","58","8","1","","A","131","E","190","D"
"20191","04032392","81","0","1","1","D","","H","","A"
"20191","04032392","81","1","1","","A","79","E","100","D"
"20191","04032392","81","2","1","","A","21","E","110","D"
"20191","04033552","9","0","1","1","D","","H","","A"
"20191","04033552","9","1","1","","A","17","E","100","D"
