"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","APPRPRYB","APPR_RYB","SRVCMOB","SRVCMOB_","REPAIRX","REPAIRX_","APPRPB1","APPRPB1_","APPRPB2","APPRPB2_","APPRPB3","APPRPB3_","APPRPB4","APPRPB4_","APPRPB5","APPRPB5_","APPRPB6","APPRPB6_","APPRPB7","APPRPB7_","APPRPB8","APPRPB8_","APPRPB9","EQBPURCH","APPRPB9_"
"20191","03931624","6","0","1","190","D","01","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03931704","3","0","1","130","D","12","D","172","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03931784","9","0","1","190","D","02","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932074","2","0","1","190","D","02","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932234","4","0","1","100","D","01","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932244","4","0","1","190","D","01","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932514","5","0","1","190","D","02","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932684","16","0","1","200","D","12","D","213","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932704","1","0","2","190","D","12","D","109","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932784","2","0","1","190","D","02","D","435","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932994","4","0","1","110","D","01","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932994","5","0","1","110","D","02","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03932994","6","0","1","110","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03933004","4","0","1","160","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03933034","14","0","1","190","D","02","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03933524","11","0","1","110","D","12","D","159","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03933524","12","0","1","190","D","12","D","329","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03933524","13","0","1","190","D","01","D","184","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03933544","10","0","1","200","D","12","D","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03944243","1","0","1","110","D","11","D","187","F","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03944313","4","0","1","110","D","12","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03944373","8","0","1","190","D","10","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03944483","9","0","1","110","D","11","D","270","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03944483","10","0","1","190","D","12","D","118","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03944763","3","0","2","100","D","10","D","147","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945283","12","0","1","110","D","10","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945293","8","0","1","190","D","11","D","4894","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945433","7","0","1","190","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945453","7","0","1","190","D","12","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945453","8","0","2","190","D","10","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945953","23","0","1","200","D","11","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945953","24","0","1","200","D","12","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945953","25","0","1","130","D","12","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03945953","26","0","2","200","D","10","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946103","14","0","1","110","D","10","D","1700","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946103","15","0","1","110","D","11","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946283","10","0","1","190","D","10","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946283","11","0","1","190","D","11","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946283","12","0","1","190","D","12","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946323","6","0","1","200","D","12","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946343","30","0","1","200","D","12","D","148","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946433","9","0","1","190","D","12","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946493","8","0","1","140","D","11","D","42","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946583","7","0","1","200","D","11","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946583","8","0","1","220","D","10","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946583","9","0","1","220","D","11","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946583","10","0","1","220","D","12","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946603","4","0","1","190","D","11","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946603","5","0","1","190","D","12","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946603","6","0","2","190","D","10","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946613","11","0","1","220","D","12","D","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946613","12","0","1","220","D","11","D","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946613","13","0","1","140","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946613","14","0","2","220","D","10","D","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946643","9","0","1","220","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946643","10","0","1","200","D","12","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946823","5","0","1","190","D","10","D","103","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946833","27","0","1","200","D","11","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03946953","11","0","2","190","D","10","D","76","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947023","11","0","1","190","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947143","6","0","1","190","D","10","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947203","9","0","1","200","D","12","D","380","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947203","10","0","1","110","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947233","5","0","2","190","D","10","D","23","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947903","8","0","1","190","D","10","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947903","9","0","1","190","D","11","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947903","10","0","2","190","D","10","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947913","12","0","1","200","D","10","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947913","13","0","1","200","D","11","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03947913","14","0","1","200","D","12","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03948033","2","0","1","130","D","10","D","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","2","A"
"20191","03948513","15","0","1","110","D","10","D","129","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03948703","8","0","2","200","D","10","D","175","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03949073","12","0","1","190","D","10","D","36","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03949073","13","0","1","190","D","11","D","36","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03949073","14","0","1","190","D","12","D","36","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03949643","7","0","1","190","D","10","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03949643","8","0","1","190","D","12","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03949703","13","0","1","110","D","10","D","23","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03949703","14","0","1","130","D","10","D","28","D","","A","","A","","A","","A","","A","","A","","A","","A","","2","A"
"20191","03950203","10","0","1","190","D","12","D","94","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950203","11","0","1","110","D","12","D","210","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950203","12","0","1","130","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950233","9","0","1","110","D","11","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950523","5","0","1","140","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950813","26","0","1","110","D","12","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950813","27","0","1","200","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950953","16","0","1","190","D","10","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950953","17","0","1","190","D","11","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03950953","18","0","1","190","D","12","D","55","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03951103","2","0","1","110","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03951103","3","0","1","110","D","12","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03951713","2","0","1","190","D","11","D","194","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03952393","6","0","1","110","D","12","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03952783","1","0","1","190","D","12","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03952993","3","0","1","190","D","11","D","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953013","8","0","1","190","D","12","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953013","9","0","1","200","D","10","D","187","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953013","10","0","2","190","D","10","D","124","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953043","7","0","1","190","D","10","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953043","8","0","1","190","D","11","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953083","7","0","1","110","D","12","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953733","14","0","1","190","D","10","D","97","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03953733","15","0","1","190","D","11","D","97","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03954153","9","0","1","200","D","12","D","101","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03954473","5","0","2","190","D","10","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03954543","16","0","2","110","D","10","D","809","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03964643","10","0","1","200","D","12","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03964643","11","0","1","190","D","12","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03964643","12","0","1","190","D","01","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03964953","5","0","1","190","D","11","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03965103","4","0","1","110","D","11","D","74","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03965453","5","0","1","190","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03965453","6","0","1","190","D","01","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03965453","7","0","2","190","D","11","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
"20191","03965673","24","0","1","190","D","01","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","","A"
