"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","CLOTHYD","CLOTHYD_","CLSVGFTC","CLSV_FTC","CLOTHMOD","CLOT_MOD","CLSRVCX","CLSRVCX_","CLOTHD1","CLOTHD1_","CLOTHD2","CLOTHD2_","CLOTHD3","CLOTHD3_","CLOTHD4","CLOTHD4_","CLOTHD5","CLOTHD5_","CLOTHD6","CLOTHD6_","CLOTHD7","CLOTHD7_","CLOTHD8","CLOTHD8_","CLOTHD9","CLOTHD9_"
"20193","04178672","3","0","1","470","D","1","D","06","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04178892","5","0","1","450","D","1","D","05","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04179022","3","0","1","470","D","1","D","05","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04179422","6","0","1","450","D","2","D","04","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04180692","1","0","1","470","D","1","D","05","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04181612","6","0","1","460","D","1","D","04","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04182082","1","0","1","470","D","1","D","06","D","11","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04182732","3","0","1","450","D","1","D","05","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04182992","6","0","1","450","D","1","D","04","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04183122","2","0","1","470","D","1","D","06","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04183872","1","0","2","450","D","1","D","05","D","29","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04186902","3","0","1","450","D","1","D","06","D","95","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04187302","2","0","1","450","D","1","D","06","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04187462","4","0","1","460","D","1","D","07","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04187802","8","0","1","450","D","1","D","06","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04187982","7","0","2","470","D","1","D","05","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04188122","6","0","1","470","D","1","D","07","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04188512","11","0","1","470","D","1","D","07","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04188522","4","0","1","450","D","1","D","06","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04188542","4","0","1","450","D","1","D","05","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04188552","1","0","1","470","D","1","D","07","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04189232","17","0","1","450","D","1","D","05","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04190152","5","0","1","450","D","1","D","06","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04190922","4","0","1","470","D","1","D","06","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04190992","8","0","1","460","D","1","D","06","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191152","38","0","1","450","D","1","D","05","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191152","39","0","1","450","D","1","D","07","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191192","3","0","1","450","D","1","D","07","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191222","8","0","1","460","D","1","D","05","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191222","9","0","1","470","D","1","D","06","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191222","10","0","1","480","D","1","D","05","D","143","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191282","12","0","1","450","D","1","D","06","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04191582","4","0","1","470","D","1","D","05","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04192432","6","0","1","450","D","1","D","05","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04192882","4","0","1","460","D","1","D","05","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04193462","3","0","1","450","D","1","D","06","D","17","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04193752","9","0","1","470","D","1","D","05","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194162","2","0","1","460","D","1","D","06","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194202","15","0","1","450","D","1","D","06","D","9","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194212","2","0","1","470","D","1","D","07","D","18","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194732","12","0","1","450","D","1","D","08","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194782","6","0","1","450","D","1","D","06","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04194852","4","0","2","470","D","1","D","06","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04195022","3","0","1","470","D","1","D","06","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04195792","9","0","1","460","D","1","D","08","D","27","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04196332","4","0","1","470","D","1","D","08","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04197892","3","0","1","470","D","1","D","08","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04197992","1","0","2","450","D","1","D","06","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04198322","2","0","1","480","D","1","D","07","D","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04199452","3","0","1","450","D","1","D","06","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04199452","4","0","1","450","D","1","D","07","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04199452","5","0","1","450","D","1","D","08","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04200852","3","0","1","450","D","1","D","08","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04201282","2","0","1","470","D","1","D","08","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04201872","7","0","1","450","D","1","D","08","D","36","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04201892","5","0","1","450","D","1","D","08","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04202122","5","0","1","450","D","1","D","06","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04203172","3","0","1","480","D","1","D","08","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04204082","4","0","1","470","D","1","D","07","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04204212","2","0","1","460","D","1","D","08","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04215121","9","0","1","450","D","1","D","04","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04215211","2","0","1","460","D","1","D","04","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04215281","6","0","1","460","D","1","D","06","D","18","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04216061","6","0","1","450","D","1","D","06","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04216231","6","0","1","470","D","1","D","06","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04216401","3","0","1","460","D","1","D","04","D","6","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04216611","4","0","1","450","D","1","D","06","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04217001","11","0","1","470","D","1","D","05","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04217183","10","0","1","450","D","1","D","05","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04217371","5","0","1","450","D","1","D","06","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04217451","6","0","1","480","D","1","D","05","D","816","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04218131","4","0","1","470","D","1","D","05","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04218441","3","0","1","470","D","1","D","06","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04218671","4","0","1","460","D","1","D","06","D","30","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04218681","19","0","1","470","D","1","D","04","D","129","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04218901","7","0","1","470","D","1","D","06","D","14","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04218941","4","0","1","460","D","1","D","04","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04219371","16","0","1","470","D","1","D","04","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04220791","5","0","1","470","D","1","D","06","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04221381","6","0","1","470","D","1","D","06","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04221961","2","0","1","450","D","1","D","05","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04221961","3","0","1","460","D","1","D","05","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222361","4","0","1","450","D","1","D","05","D","32","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222371","1","0","1","460","D","1","D","06","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222421","2","0","1","450","D","2","D","05","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222941","18","0","1","470","D","1","D","05","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04222941","19","0","1","470","D","1","D","06","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223031","4","0","1","450","D","1","D","04","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223031","5","0","1","480","D","1","D","04","D","225","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223081","18","0","1","470","D","1","D","05","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223631","16","0","1","450","D","1","D","04","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223631","17","0","1","450","D","1","D","05","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04223631","18","0","1","450","D","1","D","06","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04224131","2","0","1","450","D","1","D","06","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04224334","6","0","1","480","D","1","D","05","D","275","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04225111","12","0","1","470","D","1","D","05","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04225191","4","0","1","450","D","1","D","05","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04225631","10","0","1","460","D","1","D","06","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04225661","4","0","1","470","D","1","D","06","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04226521","2","0","1","470","D","1","D","07","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04226891","7","0","1","450","D","1","D","05","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04226891","8","0","1","450","D","1","D","06","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227721","8","0","1","450","D","1","D","05","D","72","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227781","11","0","1","490","D","1","D","05","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227781","12","0","1","490","D","1","D","06","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227781","13","0","1","490","D","1","D","07","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227881","12","0","1","460","D","1","D","05","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227881","13","0","1","470","D","1","D","05","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04227941","8","0","1","450","D","1","D","06","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04228261","37","0","1","450","D","1","D","07","D","34","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04228261","38","0","1","470","D","1","D","06","D","366","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04228601","10","0","1","450","D","1","D","07","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04228681","2","0","1","470","D","1","D","07","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04230021","6","0","1","450","D","1","D","06","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04230471","7","0","1","450","D","1","D","07","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04231421","6","0","1","450","D","1","D","06","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04232491","9","0","1","470","D","1","D","06","D","14","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04232801","4","0","1","450","D","1","D","06","D","34","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04232801","5","0","1","460","D","1","D","07","D","200","F","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04233681","4","0","1","480","D","1","D","07","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04233851","7","0","1","450","D","1","D","06","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234001","2","0","1","470","D","1","D","06","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04234051","4","0","1","450","D","1","D","05","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235021","5","0","1","470","D","1","D","07","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235511","7","0","1","450","D","1","D","07","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235841","24","0","1","450","D","1","D","05","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04235871","10","0","1","450","D","1","D","07","D","95","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236251","3","0","1","450","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236311","6","0","1","450","D","1","D","07","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236451","23","0","1","460","D","1","D","08","D","67","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04236561","5","0","1","470","D","1","D","08","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04237102","7","0","1","460","D","1","D","06","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238001","2","0","1","450","D","1","D","06","D","27","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238233","1","0","1","450","D","1","D","07","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04238821","2","0","1","450","D","1","D","06","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239611","2","0","1","460","D","1","D","06","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04239761","9","0","1","450","D","1","D","08","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240131","4","0","1","470","D","1","D","07","D","53","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04240441","5","0","1","450","D","1","D","07","D","210","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04241111","3","0","1","490","D","1","D","06","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04241111","4","0","1","490","D","1","D","07","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04241111","5","0","1","490","D","1","D","08","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242464","4","0","1","450","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242561","2","0","1","470","D","1","D","08","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04242971","5","0","1","470","D","1","D","08","D","3","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243081","7","0","1","470","D","1","D","07","D","428","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243181","2","0","1","470","D","1","D","07","D","550","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243191","10","0","1","450","D","1","D","08","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243883","2","0","1","500","D","1","D","06","D","","H","460","D","450","D","","A","","A","","A","","A","","A","","A","","A"
"20193","04243883","2","1","1","460","D","1","D","06","D","54","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04243883","2","2","1","450","D","1","D","06","D","46","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244051","6","0","1","470","D","1","D","07","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244381","5","0","1","500","D","1","D","08","D","","H","500","D","480","D","","A","","A","","A","","A","","A","","A","","A"
"20193","04244381","5","1","1","450","D","1","D","08","D","5","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244381","5","2","1","480","D","1","D","08","D","5","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04244741","9","0","1","490","D","1","D","06","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04245501","6","0","1","470","D","1","D","07","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04245571","6","0","1","450","D","1","D","08","D","145","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04245691","6","0","1","470","D","1","D","07","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20193","04246301","7","0","1","470","D","1","D","08","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04069474","4","0","1","470","D","1","D","08","D","48","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04069834","7","0","1","460","D","1","D","07","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04069834","8","0","1","450","D","1","D","07","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04069834","9","0","2","460","D","1","D","07","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04069834","10","0","2","450","D","1","D","07","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04071714","6","0","1","450","D","1","D","07","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04073454","7","0","1","470","D","1","D","09","D","32","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04073454","8","0","1","460","D","1","D","07","D","36","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04074224","1","0","1","460","D","1","D","07","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04074724","5","0","1","470","D","1","D","09","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04074774","2","0","1","450","D","1","D","09","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04074774","200","0","1","450","D","1","D","07","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04074774","201","0","1","450","D","1","D","08","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04076074","6","0","1","490","D","1","D","07","D","91","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04076074","7","0","1","490","D","1","D","08","D","91","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04078524","2","0","1","480","D","1","D","09","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04078524","3","0","1","450","D","1","D","09","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04078614","4","0","1","460","D","1","D","07","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04078614","5","0","1","450","D","1","D","08","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04079324","20","0","1","450","D","1","D","09","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04079324","21","0","2","450","D","1","D","07","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04080004","4","0","1","450","D","1","D","08","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04080024","3","0","1","470","D","1","D","08","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04091064","5","0","1","470","D","1","D","10","D","13","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04091094","4","0","1","450","D","1","D","08","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04092284","2","0","1","450","D","1","D","08","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04092384","8","0","1","450","D","1","D","08","D","95","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04092484","6","0","1","460","D","1","D","10","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04092564","4","0","1","450","D","1","D","09","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04093004","2","0","1","470","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04094464","20","0","1","460","D","1","D","09","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04094704","9","0","2","450","D","1","D","08","D","56","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04094984","19","0","1","450","D","1","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04095674","2","0","1","460","D","1","D","08","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04095674","3","0","1","460","D","1","D","09","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04095674","4","0","1","460","D","1","D","10","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04096494","6","0","1","460","D","1","D","10","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04097424","11","0","1","480","D","1","D","08","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04097424","12","0","1","480","D","1","D","09","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04097424","13","0","1","480","D","1","D","10","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04098014","3","0","1","450","D","1","D","10","D","58","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04098234","1","0","1","470","D","1","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04099344","21","0","1","450","D","1","D","09","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04099724","4","0","1","460","D","1","D","08","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04101474","2","0","1","450","D","1","D","09","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04101684","3","0","1","450","D","1","D","10","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04102474","1","0","2","450","D","1","D","09","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04104334","3","0","1","460","D","1","D","11","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04104544","4","0","1","470","D","1","D","09","D","107","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04104774","4","0","1","450","D","1","D","10","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04105624","3","0","1","480","D","1","D","10","D","165","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04105994","2","0","1","450","D","1","D","10","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04107814","4","0","1","470","D","1","D","11","D","6","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04108424","5","0","1","450","D","1","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04108454","3","0","1","450","D","1","D","10","D","12","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04110024","9","0","1","450","D","1","D","11","D","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04110044","5","0","1","450","D","1","D","09","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04110044","6","0","1","470","D","1","D","10","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04111374","3","0","1","450","D","1","D","11","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04173433","2","0","1","460","D","1","D","08","D","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04173673","6","0","1","450","D","1","D","09","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04173853","5","0","1","460","D","1","D","09","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176113","6","0","1","470","D","1","D","08","D","46","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176533","10","0","1","470","D","1","D","07","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04176533","11","0","1","470","D","1","D","08","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04177083","5","0","1","450","D","1","D","07","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04177093","3","0","1","470","D","1","D","09","D","135","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04177903","6","0","1","450","D","1","D","07","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04179203","8","0","1","450","D","1","D","09","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04179823","3","0","1","480","D","1","D","09","D","185","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04180583","5","0","1","450","D","1","D","09","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04181483","7","0","1","450","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04181843","3","0","1","450","D","1","D","08","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04183113","3","0","1","470","D","1","D","09","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04183173","3","0","1","470","D","1","D","08","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04184493","10","0","1","450","D","1","D","10","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
