"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","EDUC_AY","EDUC_AY_","EDUCGFTC","EDUC_FTC","EDSCHL_A","EDSC_L_A","EDMONTHA","EDMO_THA","EDREIMBX","EDRE_MBX","JEDUCNET","JEDU_NET","EDUC_A1","EDUC_A1_","EDUC_A2","EDUC_A2_","EDUC_A3","EDUC_A3_","EDUC_A4","EDUC_A4_","EDUC_A5","EDUC_A5_","EDUC_A6","EDUC_A6_","EDUC_A7","EDUC_A7_","EDUC_A8","EDUC_A8_","EDUC_A9","EDUC_A9_"
"20191","03993003","6","0","1","350","D","1","D","1","D","01","D","","A","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993173","15","0","1","100","D","1","D","","A","13","D","","A","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993273","4","0","1","300","D","1","D","1","D","01","D","","A","5000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993323","4","0","2","350","D","1","D","2","D","12","D","","A","236","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993503","3","0","1","100","D","1","D","","A","13","D","","A","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993583","7","0","1","300","D","1","D","1","D","12","D","2000","D","5500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993583","8","0","1","200","D","1","D","","A","13","D","","A","484","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993583","9","0","1","350","D","1","D","1","D","12","D","","A","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993583","10","0","1","100","D","1","D","","A","13","D","","A","450","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993583","11","0","2","100","D","1","D","","A","12","D","","A","450","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993583","12","0","2","300","D","1","D","1","D","12","D","","A","8800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993643","5","0","1","300","D","1","D","1","D","01","D","","A","2800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03993643","6","0","1","350","D","1","D","1","D","01","D","","A","650","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994013","3","0","1","300","D","1","D","6","D","02","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994343","5","0","1","300","D","2","D","1","D","01","D","","A","3500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994343","6","0","2","300","D","2","D","1","D","12","D","","A","3500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994353","3","0","1","345","D","1","D","","A","02","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994623","6","0","1","300","D","1","D","1","D","02","D","","A","6300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994623","7","0","1","350","D","1","D","1","D","02","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994623","8","0","2","300","D","1","D","1","D","12","D","","A","2600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03994653","6","0","1","360","D","1","D","","A","02","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995033","6","0","1","200","D","1","D","","A","13","D","","A","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995103","1","0","1","300","D","1","D","2","D","13","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995133","8","0","1","360","D","1","D","","A","13","D","","A","980","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995193","3","0","1","300","D","1","D","2","D","13","D","","A","430","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995503","6","0","1","200","D","1","D","","A","13","D","","A","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995543","2","0","1","300","D","1","D","1","D","01","D","","A","6000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995543","3","0","1","300","D","1","D","1","D","13","D","","A","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995723","6","0","1","300","D","1","D","1","D","01","D","","A","14364","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995723","7","0","1","350","D","1","D","1","D","01","D","","A","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995733","11","0","1","100","D","1","D","","A","02","D","","A","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995773","2","0","1","370","D","1","D","1","D","01","D","","A","","H","350","D","300","D","","A","","A","","A","","A","","A","","A","","A"
"20191","03995773","2","1","1","350","D","1","D","1","D","01","D","","A","958","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995773","2","2","1","300","D","1","D","1","D","01","D","","A","3042","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03995903","3","0","1","350","D","1","D","2","D","01","D","","A","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03996193","16","0","1","200","D","1","D","","A","13","D","","A","260","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03996193","17","0","1","100","D","1","D","","A","13","D","","A","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","03996293","6","0","1","300","D","1","D","3","D","13","D","","A","640","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04006762","4","0","1","300","D","1","D","1","D","12","D","","A","8000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04006832","6","0","1","300","D","1","D","6","D","10","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04006874","3","0","1","100","D","1","D","","A","11","D","","A","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04006874","4","0","1","100","D","1","D","","A","12","D","","A","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04006932","2","0","1","345","D","1","D","","A","11","D","","A","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007002","21","0","1","100","D","1","D","","A","10","D","","A","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007112","3","0","1","300","D","1","D","2","D","13","D","","A","1150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007132","11","0","1","300","D","1","D","1","D","12","D","","A","2500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007132","12","0","1","310","D","1","D","","A","12","D","","A","2600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007132","13","0","1","350","D","2","D","1","D","12","D","","A","600","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007132","14","0","2","300","D","1","D","1","D","10","D","","A","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007132","15","0","2","320","D","1","D","","A","10","D","","A","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007152","6","0","1","300","D","2","D","1","D","12","D","","A","5000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007162","9","0","1","100","D","1","D","","A","13","D","","A","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007342","17","0","1","200","D","1","D","","A","13","D","","A","475","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007602","10","0","1","320","D","2","D","","A","10","D","","A","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007602","11","0","1","320","D","1","D","","A","11","D","","A","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04007602","12","0","1","320","D","1","D","","A","12","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008112","8","0","1","350","D","1","D","2","D","11","D","","A","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008112","9","0","1","380","D","1","D","2","D","12","D","","A","","H","380","D","350","D","","A","","A","","A","","A","","A","","A","","A"
"20191","04008112","9","1","1","350","D","1","D","2","D","12","D","","A","60","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008422","3","0","1","350","D","1","D","1","D","12","D","","A","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008592","2","0","1","300","D","1","D","6","D","13","D","","A","500","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008642","8","0","1","200","D","1","D","","A","13","D","440","F","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008652","4","0","1","200","D","1","D","","A","13","D","","A","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008682","5","0","1","200","D","1","D","","A","13","D","","A","360","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04008972","8","0","1","360","D","1","D","","A","13","D","","A","240","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009092","5","0","1","300","D","2","D","2","D","13","D","","A","460","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009102","3","0","2","360","D","1","D","","A","10","D","","A","450","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009242","6","0","1","350","D","1","D","1","D","11","D","","A","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009342","12","0","1","300","D","1","D","1","D","12","D","","A","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009342","13","0","1","350","D","1","D","1","D","12","D","","A","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009392","21","0","1","360","D","1","D","","A","13","D","","A","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009392","22","0","1","360","D","1","D","","A","11","D","","A","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009392","23","0","1","350","D","1","D","2","D","13","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009392","24","0","1","350","D","1","D","2","D","10","D","","A","99","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009532","8","0","1","360","D","1","D","","A","13","D","","A","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009582","14","0","1","300","D","1","D","2","D","13","D","","A","1155","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009612","31","0","1","200","D","1","D","","A","11","D","","A","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009612","32","0","1","200","D","1","D","","A","12","D","","A","230","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009612","33","0","1","200","D","1","D","","A","10","D","","A","140","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04009882","8","0","1","200","D","1","D","","A","13","D","","A","440","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010044","4","0","1","300","D","1","D","1","D","12","D","","A","1800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010044","5","0","1","350","D","1","D","1","D","12","D","","A","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010212","11","0","1","360","D","1","D","","A","13","D","","A","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010282","11","0","1","350","D","1","D","2","D","12","D","","A","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010402","4","0","1","360","D","1","D","","A","12","D","","A","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010472","12","0","1","345","D","1","D","","A","13","D","","A","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010712","3","0","1","300","D","2","D","1","D","12","D","","A","5000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010712","4","0","1","310","D","2","D","","A","12","D","","A","1400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010822","14","0","1","100","D","1","D","","A","13","D","","A","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04010822","15","0","1","360","D","1","D","","A","10","D","","A","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011062","25","0","1","100","D","1","D","","A","13","D","","A","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011062","26","0","1","100","D","1","D","","A","13","D","","A","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011212","23","0","1","100","D","2","D","","A","12","D","","A","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011322","2","0","1","200","D","1","D","","A","13","D","","A","56","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20191","04011572","6","0","1","380","D","1","D","","A","11","D","","A","","H","350","D","345","D","","A","","A","","A","","A","","A","","A","","A"
"20191","04011572","6","1","1","345","D","1","D","","A","11","D","","A","308","E","","A","","A","","A","","A","","A","","A","","A","","A","","A"
