"QYEAR","NEWID","SEQNO","ALCNO","REC_ORIG","MEDRCARY","MEDR_ARY","MEDRGFTC","MEDR_FTC","MEDRMBMO","MEDR_BMO","MEDRMBX","MEDRMBX_","MEDRCY1","MEDRCY1_","MEDRCY2","MEDRCY2_","MEDRCY3","MEDRCY3_","MEDRCY4","MEDRCY4_","MEDRCY5","MEDRCY5_","MEDRCY6","MEDRCY6_","MEDRCY7","MEDRCY7_","MEDRCY8","MEDRCY8_","MEDRCY9","MEDRCY9_","MEDRPRNT","MEDR_RNT","MEDRNOUT","MEDR_OUT"
"20194","04228092","27","0","1","420","D","1","D","09","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04229042","19","0","1","110","D","1","D","10","D","250","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04229162","22","0","1","200","D","1","D","09","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04229642","17","0","1","200","D","1","D","10","D","111","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04230332","13","0","1","420","D","1","D","10","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04230512","7","0","1","900","D","1","D","09","D","","H","900","D","510","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04230512","7","1","1","200","D","1","D","09","D","289","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04230512","7","2","1","620","D","1","D","09","D","11","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04232282","25","0","1","530","D","1","D","10","D","330","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04232372","18","0","1","620","D","1","D","10","D","489","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04232402","19","0","1","420","D","1","D","09","D","179","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04232402","20","0","1","620","D","1","D","08","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04232402","21","0","1","620","D","1","D","09","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04232402","22","0","1","620","D","1","D","10","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04235142","13","0","1","120","D","1","D","10","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04236922","9","0","1","420","D","1","D","11","D","320","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04237232","26","0","1","110","D","1","D","11","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238012","15","0","1","420","D","1","D","09","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238012","16","0","1","420","D","1","D","10","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04238012","17","0","1","420","D","1","D","11","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04239402","26","0","1","420","D","1","D","10","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243192","28","0","1","410","D","1","D","09","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04243192","29","0","1","410","D","1","D","10","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04243192","30","0","1","410","D","1","D","11","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04243632","30","0","1","520","D","2","D","09","D","4491","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243632","31","0","1","520","D","2","D","10","D","4491","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243632","32","0","1","520","D","2","D","11","D","4491","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04243632","33","0","2","530","D","2","D","09","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04244982","17","0","1","420","D","1","D","11","D","552","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04246122","18","0","1","410","D","1","D","09","D","259","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04246232","9","0","1","420","D","1","D","09","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04246232","10","0","1","635","D","1","D","09","D","82","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04269141","19","0","1","510","D","1","D","09","D","155","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04269991","15","0","1","655","D","1","D","08","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04270931","14","0","1","510","D","1","D","07","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04274721","14","0","1","620","D","1","D","07","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04274891","20","0","1","410","D","1","D","07","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04274891","21","0","1","410","D","1","D","08","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04274891","22","0","1","410","D","1","D","09","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04274891","23","0","1","410","D","1","D","09","D","180","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04274891","24","0","1","410","D","1","D","07","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04274891","25","0","1","410","D","1","D","08","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04274901","41","0","1","635","D","1","D","08","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04274901","42","0","1","635","D","2","D","08","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04274901","43","0","1","635","D","1","D","09","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20194","04276991","6","0","1","420","D","1","D","09","D","187","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04279161","32","0","1","110","D","1","D","10","D","220","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282231","10","0","1","200","D","1","D","09","D","320","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282231","11","0","1","620","D","1","D","08","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282231","12","0","1","620","D","1","D","09","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282231","13","0","1","620","D","1","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04282721","17","0","1","410","D","1","D","10","D","235","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20194","04284001","22","0","1","410","D","1","D","10","D","58","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20194","04285041","5","0","1","110","D","1","D","09","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04285661","19","0","1","110","D","1","D","10","D","1950","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04287581","13","0","1","420","D","1","D","10","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04289361","33","0","1","200","D","1","D","11","D","240","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04289361","34","0","1","420","D","1","D","10","D","187","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04290731","7","0","1","510","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293011","15","0","1","110","D","1","D","10","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04293181","15","0","1","110","D","1","D","09","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20194","04295571","10","0","1","330","D","1","D","09","D","25","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173184","15","0","1","200","D","1","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173184","16","0","1","200","D","1","D","12","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173184","17","0","1","620","D","1","D","10","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173184","18","0","1","620","D","1","D","11","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173184","19","0","1","620","D","1","D","12","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173184","20","0","2","200","D","1","D","10","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04173634","12","0","2","200","D","1","D","10","D","60","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04175904","7","0","1","620","D","1","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176114","37","0","1","655","D","1","D","10","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D","","A"
"20201","04176114","38","0","1","655","D","1","D","11","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D","","A"
"20201","04176114","39","0","1","655","D","1","D","12","D","116","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D","","A"
"20201","04176314","35","0","1","110","D","1","D","10","D","150","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176314","36","0","1","120","D","1","D","10","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176314","37","0","1","120","D","1","D","12","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176314","38","0","1","200","D","1","D","10","D","650","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04176314","39","0","1","200","D","1","D","12","D","285","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04177794","7","0","1","620","D","1","D","10","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04182054","20","0","1","410","D","1","D","10","D","160","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04182524","37","0","2","420","D","1","D","10","D","15","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04182724","32","0","1","420","D","1","D","10","D","67","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04182754","10","0","1","620","D","1","D","11","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04183794","44","0","1","530","D","1","D","12","D","517","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04184974","22","0","2","420","D","1","D","11","D","30","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04187064","7","0","1","530","D","1","D","01","D","125","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04190064","21","0","1","510","D","1","D","01","D","22","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04191134","36","0","1","120","D","1","D","01","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04193614","12","0","1","120","D","1","D","01","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04195264","18","0","1","420","D","1","D","01","D","35","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04195434","21","0","1","200","D","1","D","01","D","770","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04195434","22","0","1","200","D","2","D","02","D","131","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04198234","29","0","1","120","D","1","D","02","D","218","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04201144","28","0","1","510","D","1","D","12","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04201144","29","0","1","620","D","1","D","12","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04202534","13","0","1","620","D","1","D","01","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04202534","14","0","1","620","D","1","D","02","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04202534","15","0","1","620","D","1","D","12","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04202694","7","0","1","200","D","1","D","12","D","288","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04202694","8","0","1","620","D","1","D","12","D","8","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04202694","9","0","1","620","D","1","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04202854","15","0","1","620","D","1","D","12","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04204354","29","0","1","200","D","1","D","01","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04216463","17","0","1","420","D","1","D","12","D","130","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04219044","8","0","1","655","D","1","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20201","04219044","9","0","1","655","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20201","04219044","10","0","1","655","D","1","D","10","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D","","A"
"20201","04219363","21","0","1","200","D","1","D","11","D","92","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04221673","24","0","1","530","D","1","D","10","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04221673","25","0","1","530","D","1","D","12","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04221673","26","0","2","530","D","1","D","10","D","3270","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04225803","37","0","1","420","D","1","D","01","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04225803","38","0","1","510","D","1","D","12","D","360","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04227133","17","0","2","200","D","1","D","11","D","100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04229353","41","0","1","200","D","1","D","11","D","1553","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04229353","42","0","1","200","D","1","D","01","D","1097","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04229643","18","0","1","200","D","1","D","01","D","162","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04229643","19","0","1","120","D","1","D","01","D","21","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04229643","20","0","1","120","D","1","D","12","D","16","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04229783","11","0","1","200","D","1","D","12","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04230443","22","0","1","620","D","1","D","01","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04230443","23","0","1","620","D","1","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04230443","24","0","1","620","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04230713","18","0","1","620","D","1","D","01","D","37","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04231233","25","0","1","620","D","1","D","01","D","220","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04235133","9","0","1","620","D","1","D","01","D","10","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04235143","9","0","2","110","D","1","D","11","D","220","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04235673","5","0","2","620","D","1","D","11","D","5","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04238463","10","0","1","420","D","1","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04238943","22","0","1","200","D","1","D","02","D","190","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04241023","11","0","1","200","D","1","D","01","D","2873","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04241783","14","0","1","510","D","1","D","01","D","199","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04241783","15","0","1","620","D","1","D","02","D","100","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04241783","16","0","1","620","D","1","D","01","D","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04241783","17","0","1","620","D","1","D","02","D","2","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04242373","23","0","1","620","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04242913","27","0","1","530","D","1","D","01","D","145","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04242913","28","0","1","530","D","1","D","01","D","145","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04243193","47","0","1","410","D","1","D","02","D","307","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20201","04243193","48","0","1","420","D","1","D","12","D","306","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04243193","49","0","2","410","D","1","D","12","D","70","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D"
"20201","04243633","44","0","1","520","D","2","D","12","D","4491","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04243633","45","0","1","520","D","2","D","01","D","4491","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04243633","46","0","1","520","D","2","D","02","D","4491","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04244683","19","0","1","330","D","1","D","01","D","1100","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04245073","23","0","2","410","D","1","D","12","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04245573","18","0","1","900","D","1","D","01","D","","H","420","D","510","D","410","D","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04245573","18","1","1","420","D","1","D","01","D","939","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04245573","18","2","1","510","D","1","D","01","D","370","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04245573","18","3","1","410","D","1","D","01","D","491","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04246263","19","0","1","120","D","1","D","02","D","159","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","44","0","1","130","D","1","D","01","D","","H","120","D","110","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","44","1","1","120","D","1","D","01","D","1","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","44","2","1","110","D","1","D","01","D","253","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","45","0","1","900","D","1","D","02","D","","H","510","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","45","1","1","510","D","1","D","02","D","188","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","45","2","1","200","D","1","D","02","D","150","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","46","0","1","620","D","1","D","01","D","511","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04246303","47","0","1","620","D","1","D","02","D","185","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04268222","19","0","1","620","D","1","D","12","D","75","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04269142","34","0","1","200","D","1","D","12","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04269142","35","0","1","510","D","1","D","10","D","1917","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04269142","36","0","1","620","D","1","D","10","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04272742","31","0","1","420","D","1","D","12","D","24","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04274582","19","0","1","420","D","1","D","12","D","450","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04274892","18","0","1","530","D","1","D","11","D","800","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04274892","19","0","1","530","D","1","D","12","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04274892","20","0","1","530","D","1","D","12","D","260","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04275484","53","0","2","620","D","1","D","10","D","120","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04275662","21","0","1","420","D","1","D","12","D","88","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04276992","8","0","1","420","D","1","D","12","D","207","F","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04278792","28","0","1","510","D","1","D","01","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04279272","19","0","1","420","D","1","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04279272","20","0","1","120","D","1","D","01","D","80","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04279272","21","0","1","620","D","1","D","01","D","45","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04282522","18","0","1","420","D","1","D","12","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04282712","32","0","2","420","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04283842","24","0","2","420","D","1","D","11","D","65","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04285552","23","0","2","620","D","1","D","11","D","88","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04285792","16","0","1","620","D","1","D","12","D","19","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04287652","7","0","1","530","D","1","D","11","D","50","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04287662","26","0","1","420","D","1","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04288072","42","0","1","420","D","1","D","11","D","350","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04288262","7","0","1","530","D","1","D","12","D","90","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04289292","13","0","1","420","D","1","D","02","D","400","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04289842","18","0","1","120","D","1","D","01","D","39","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04291292","9","0","1","200","D","1","D","12","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04292782","21","0","2","420","D","1","D","12","D","3026","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04293962","45","0","1","420","D","1","D","01","D","200","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04293962","46","0","1","420","D","1","D","02","D","300","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04293962","47","0","1","620","D","1","D","01","D","312","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04293962","48","0","1","620","D","1","D","02","D","337","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04294432","10","0","1","900","D","1","D","01","D","","H","620","D","410","D","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","10","1","1","620","D","1","D","01","D","100","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","10","2","1","410","D","1","D","01","D","320","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","11","0","1","900","D","1","D","02","D","","H","620","D","410","D","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","11","1","1","620","D","1","D","02","D","100","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","11","2","1","410","D","1","D","02","D","320","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","12","0","1","900","D","1","D","12","D","","H","620","D","410","D","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","12","1","1","620","D","1","D","12","D","100","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04294432","12","2","1","410","D","1","D","12","D","320","E","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04295092","38","0","1","655","D","1","D","01","D","245","T","","A","","A","","A","","A","","A","","A","","A","","A","","A","2","D","","A"
"20201","04295242","36","0","1","410","D","1","D","12","D","296","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","1","D"
"20201","04297682","11","0","1","420","D","1","D","01","D","52","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04313271","25","0","1","120","D","1","D","11","D","89","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04313931","8","0","1","420","D","1","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04316061","19","0","1","620","D","1","D","10","D","850","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04317241","15","0","1","620","D","1","D","11","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04318401","28","0","1","330","D","1","D","12","D","40","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04321511","7","0","1","620","D","1","D","12","D","1000","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04322171","9","0","1","620","D","1","D","01","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04322171","10","0","1","620","D","1","D","11","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
"20201","04322171","11","0","1","620","D","1","D","12","D","20","D","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A","","A"
